,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-11.145982814215241,2025-06-21 01:11:44.455480,2025-06-21 01:11:45.657478,0 days 00:00:01.201998,10.0,0.0475,5m,1.0,1.0,3.0,64.0,,,,,,,,,,,,,,,62.0,0.03,2m,1.0,0.5,3.0,58.0,64.0,0.05,1m,0.5,1.0,3.0,60.0,36.0,0.01,3m,0.6,0.5,3.0,10.0,,,,,,,,,,,,,,,64.0,0.05,3m,0.5,0.8,1.5,10.0,,,,,,,,,,,,,,,20.0,0.0475,5m,0.5,1.0,1.5,10.0,,,,,,,,0.35000000000000003,6,COMPLETE
11,11,-29.47254057637205,2025-06-21 01:11:45.692724,2025-06-21 01:11:46.517599,0 days 00:00:00.824875,,,,,,,,10.0,0.0125,2m,1.0,0.5,3.0,54.0,,,,,,,,32.0,0.05,5m,0.9,0.5,1.5,38.0,50.0,0.04,5m,0.8,0.5,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0325,1m,0.5,1.0,2.0,64.0,0.35000000000000003,4,COMPLETE
12,12,-29.559585381105865,2025-06-21 01:11:46.554946,2025-06-21 01:11:47.605609,0 days 00:00:01.050663,,,,,,,,32.0,0.05,5m,1.0,0.7,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,12.0,0.045000000000000005,4m,0.5,0.5,2.0,64.0,64.0,0.0425,1m,0.8,0.5,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.05,4m,1.0,0.5,3.0,64.0,64.0,0.0325,5m,1.0,0.5,3.0,62.0,0.35000000000000003,5,COMPLETE
13,13,-8.430118120108125,2025-06-21 01:11:47.642943,2025-06-21 01:11:47.892422,0 days 00:00:00.249479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.035,4m,0.7,0.7,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
14,14,-0.28068063797898624,2025-06-21 01:11:47.912192,2025-06-21 01:11:48.715688,0 days 00:00:00.803496,,,,,,,,,,,,,,,,,,,,,,36.0,0.025,4m,1.0,0.7,2.5,18.0,,,,,,,,,,,,,,,,,,,,,,64.0,0.01,4m,1.0,1.0,1.5,58.0,26.0,0.015,3m,0.6,0.6,1.5,32.0,,,,,,,,50.0,0.05,4m,1.0,0.9,3.0,10.0,,,,,,,,,,,,,,,0.4,4,COMPLETE
15,15,-18.793998473263393,2025-06-21 01:11:48.753353,2025-06-21 01:11:50.152011,0 days 00:00:01.398658,,,,,,,,,,,,,,,,,,,,,,36.0,0.025,4m,1.0,0.7,2.5,12.0,,,,,,,,46.0,0.01,2m,0.7,0.7,3.0,10.0,,,,,,,,64.0,0.01,4m,1.0,1.0,1.5,62.0,26.0,0.01,4m,0.5,0.5,1.5,26.0,62.0,0.0425,4m,0.5,0.5,3.0,10.0,,,,,,,,34.0,0.01,1m,0.5,1.0,1.5,28.0,24.0,0.025,3m,0.5,1.0,2.0,48.0,0.4,7,COMPLETE
16,16,-2.777899005250592,2025-06-21 01:11:50.173388,2025-06-21 01:11:50.994727,0 days 00:00:00.821339,30.0,0.03,4m,0.5,0.5,2.5,34.0,,,,,,,,64.0,0.01,1m,1.0,0.5,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.01,3m,0.7,0.7,1.5,24.0,,,,,,,,,,,,,,,42.0,0.0375,5m,1.0,0.8,2.5,30.0,,,,,,,,0.4,4,COMPLETE
17,17,-2.6801394491082564,2025-06-21 01:11:51.032428,2025-06-21 01:11:52.587763,0 days 00:00:01.555335,,,,,,,,,,,,,,,44.0,0.05,5m,0.8,0.5,3.0,12.0,,,,,,,,32.0,0.01,4m,0.5,1.0,2.5,40.0,26.0,0.0375,4m,0.8,1.0,2.0,64.0,,,,,,,,64.0,0.01,4m,1.0,0.8,1.5,62.0,60.0,0.0475,5m,0.6,0.6,2.0,64.0,64.0,0.03,4m,0.7,1.0,1.5,14.0,,,,,,,,26.0,0.0225,4m,0.7,0.5,2.0,64.0,52.0,0.0425,5m,0.7,0.6,1.5,46.0,0.45,8,COMPLETE
18,18,-0.8153502251933731,2025-06-21 01:11:52.625548,2025-06-21 01:11:53.655483,0 days 00:00:01.029935,38.0,0.027500000000000004,2m,1.0,0.9,2.5,42.0,,,,,,,,,,,,,,,26.0,0.0175,3m,0.8,0.6,3.0,24.0,,,,,,,,44.0,0.0175,3m,0.5,0.6,1.5,24.0,,,,,,,,,,,,,,,,,,,,,,10.0,0.0125,2m,0.8,0.6,3.0,64.0,52.0,0.05,4m,1.0,0.9,3.0,10.0,,,,,,,,,,,,,,,0.4,5,COMPLETE
19,19,-12.15438937947563,2025-06-21 01:11:53.695388,2025-06-21 01:11:54.537070,0 days 00:00:00.841682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.0475,2m,0.6,0.8,2.5,48.0,64.0,0.05,2m,0.7,0.8,2.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.027500000000000004,4m,1.0,0.8,2.5,10.0,,,,,,,,24.0,0.025,1m,1.0,0.5,2.5,10.0,0.3,4,COMPLETE
20,20,0.10285564424268247,2025-06-21 01:11:54.558678,2025-06-21 01:11:54.996960,0 days 00:00:00.438282,28.0,0.05,4m,0.7,0.5,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.02,3m,1.0,0.8,2.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
21,21,0.8108107896858994,2025-06-21 01:11:55.016202,2025-06-21 01:11:55.448787,0 days 00:00:00.432585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.035,5m,0.8,0.9,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,44.0,0.0475,5m,0.7,0.8,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
22,22,-4.420650802193257,2025-06-21 01:11:55.471009,2025-06-21 01:11:55.915602,0 days 00:00:00.444593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.0225,3m,0.7,0.9,2.0,26.0,20.0,0.035,5m,0.8,0.9,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
23,23,-2.411388475578165,2025-06-21 01:11:55.933540,2025-06-21 01:11:56.379668,0 days 00:00:00.446128,,,,,,,,,,,,,,,,,,,,,,50.0,0.0375,2m,0.5,0.9,1.5,50.0,,,,,,,,20.0,0.035,5m,0.9,0.9,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
24,24,-8.700504924296915,2025-06-21 01:11:56.398694,2025-06-21 01:11:56.645406,0 days 00:00:00.246712,28.0,0.0475,4m,0.7,0.5,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
25,25,-9.533228205660194,2025-06-21 01:11:56.665416,2025-06-21 01:11:57.118834,0 days 00:00:00.453418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.02,3m,1.0,0.8,2.0,18.0,,,,,,,,,,,,,,,50.0,0.04,1m,0.6,0.9,3.0,46.0,,,,,,,,0.35000000000000003,2,COMPLETE
26,26,-5.733696553626054,2025-06-21 01:11:57.138362,2025-06-21 01:11:57.802797,0 days 00:00:00.664435,,,,,,,,,,,,,,,,,,,,,,10.0,0.01,3m,0.8,0.6,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0125,3m,0.5,0.5,1.5,64.0,,,,,,,,64.0,0.04,4m,0.6,0.9,2.0,26.0,0.45,3,COMPLETE
27,27,-11.19080768379525,2025-06-21 01:11:57.824823,2025-06-21 01:11:58.080511,0 days 00:00:00.255688,42.0,0.0375,4m,0.6,0.6,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
28,28,-4.678088831661994,2025-06-21 01:11:58.099541,2025-06-21 01:11:58.545680,0 days 00:00:00.446139,,,,,,,,,,,,,,,12.0,0.01,4m,0.7,0.7,2.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.027500000000000004,2m,0.8,0.7,2.0,32.0,,,,,,,,,,,,,,,0.5,2,COMPLETE
29,29,-43.61767245604535,2025-06-21 01:11:58.564360,2025-06-21 01:11:59.205106,0 days 00:00:00.640746,,,,,,,,,,,,,,,48.0,0.0475,5m,1.0,0.6,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0225,1m,0.5,0.5,3.0,40.0,,,,,,,,44.0,0.05,5m,0.7,0.8,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,0.4,3,COMPLETE
30,30,-9.12851358914514,2025-06-21 01:11:59.224651,2025-06-21 01:12:00.256871,0 days 00:00:01.032220,,,,,,,,44.0,0.0175,4m,0.8,1.0,1.5,62.0,,,,,,,,48.0,0.0375,5m,0.7,0.8,3.0,48.0,,,,,,,,,,,,,,,42.0,0.0375,3m,1.0,0.7,3.0,58.0,,,,,,,,,,,,,,,44.0,0.0325,1m,0.6,0.7,2.0,26.0,,,,,,,,64.0,0.02,3m,0.9,0.7,2.0,22.0,,,,,,,,0.2,5,COMPLETE
31,31,-0.5163568947231112,2025-06-21 01:12:00.278054,2025-06-21 01:12:01.138044,0 days 00:00:00.859990,24.0,0.0375,2m,0.9,0.8,1.5,52.0,,,,,,,,24.0,0.0225,3m,0.7,0.8,1.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0175,3m,1.0,0.7,1.5,34.0,,,,,,,,,,,,,,,,,,,,,,42.0,0.0225,5m,0.8,0.6,3.0,54.0,0.4,4,COMPLETE
32,32,-4.078664001636969,2025-06-21 01:12:01.157780,2025-06-21 01:12:01.787132,0 days 00:00:00.629352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0175,5m,0.6,1.0,2.5,26.0,,,,,,,,,,,,,,,,,,,,,,52.0,0.0325,5m,0.8,0.9,2.5,34.0,50.0,0.0475,4m,0.8,1.0,2.5,28.0,,,,,,,,,,,,,,,0.35000000000000003,3,COMPLETE
33,33,-5.021881137245265,2025-06-21 01:12:01.806158,2025-06-21 01:12:02.647811,0 days 00:00:00.841653,14.0,0.0225,5m,0.6,0.6,2.5,26.0,,,,,,,,52.0,0.0225,1m,0.8,1.0,2.5,52.0,24.0,0.025,4m,1.0,0.6,2.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0175,3m,0.8,0.9,2.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,4,COMPLETE
34,34,-9.008530059363938,2025-06-21 01:12:02.667686,2025-06-21 01:12:03.111773,0 days 00:00:00.444087,,,,,,,,,,,,,,,,,,,,,,42.0,0.03,4m,0.9,0.7,2.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.0375,5m,0.9,0.8,3.0,22.0,,,,,,,,,,,,,,,0.4,2,COMPLETE
35,35,-57.84022792733018,2025-06-21 01:12:03.130659,2025-06-21 01:12:03.778023,0 days 00:00:00.647364,,,,,,,,,,,,,,,32.0,0.045000000000000005,5m,0.6,0.6,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,62.0,0.03,1m,0.8,0.6,3.0,36.0,,,,,,,,,,,,,,,,,,,,,,64.0,0.0375,1m,0.7,0.9,2.0,40.0,,,,,,,,,,,,,,,0.45,3,COMPLETE
36,36,-8.469593171497024,2025-06-21 01:12:03.820712,2025-06-21 01:12:04.082982,0 days 00:00:00.262270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.045000000000000005,2m,0.9,0.7,2.5,22.0,,,,,,,,,,,,,,,0.5,1,COMPLETE
37,37,-8.572077348825472,2025-06-21 01:12:04.100540,2025-06-21 01:12:04.740770,0 days 00:00:00.640230,,,,,,,,,,,,,,,,,,,,,,30.0,0.02,4m,1.0,0.6,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.0225,3m,0.6,0.9,3.0,48.0,,,,,,,,22.0,0.04,4m,0.9,0.7,2.5,40.0,0.25,3,COMPLETE
38,38,-11.458157083907375,2025-06-21 01:12:04.761376,2025-06-21 01:12:05.821056,0 days 00:00:01.059680,48.0,0.05,1m,0.9,0.5,2.0,50.0,,,,,,,,32.0,0.0175,3m,0.9,0.8,3.0,56.0,20.0,0.015,2m,0.9,0.8,3.0,34.0,,,,,,,,,,,,,,,22.0,0.01,5m,0.5,0.8,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.01,3m,0.6,0.9,2.0,20.0,0.45,5,COMPLETE
39,39,-60.91233545526723,2025-06-21 01:12:05.845596,2025-06-21 01:12:06.299124,0 days 00:00:00.453528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.0325,4m,0.9,0.5,2.0,18.0,,,,,,,,58.0,0.02,1m,0.7,0.7,1.5,58.0,0.4,2,COMPLETE
40,40,-3.670056375824825,2025-06-21 01:12:06.319005,2025-06-21 01:12:07.254058,0 days 00:00:00.935053,32.0,0.0425,4m,0.6,0.8,2.5,18.0,62.0,0.0225,3m,0.7,0.8,2.0,44.0,,,,,,,,64.0,0.025,4m,0.8,0.5,2.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.0425,3m,0.6,0.5,1.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,4,COMPLETE
41,41,-17.733207229458653,2025-06-21 01:12:07.296108,2025-06-21 01:12:08.226410,0 days 00:00:00.930302,22.0,0.035,2m,0.9,0.8,1.5,52.0,24.0,0.025,4m,0.5,0.5,2.5,42.0,,,,,,,,,,,,,,,30.0,0.0125,1m,0.7,0.7,2.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.01,4m,1.0,1.0,2.5,34.0,,,,,,,,,,,,,,,0.4,4,COMPLETE
