,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-0.6808660234984835,2025-06-21 01:20:00.476609,2025-06-21 01:20:01.735555,0 days 00:00:01.258946,,,,,,,,60.0,0.0325,4m,0.8,0.8,2.0,62.0,14.0,0.05,5m,0.5,1.0,1.5,10.0,,,,,,,,,,,,,,,10.0,0.045000000000000005,3m,0.5,0.5,2.0,60.0,,,,,,,,64.0,0.05,5m,1.0,1.0,1.5,10.0,,,,,,,,34.0,0.05,1m,1.0,0.5,1.5,56.0,,,,,,,,,,,,,,,10.0,0.0475,5m,1.0,0.5,3.0,64.0,0.35000000000000003,6,COMPLETE
11,11,-5.988237114073448,2025-06-21 01:20:01.758165,2025-06-21 01:20:02.604916,0 days 00:00:00.846751,,,,,,,,46.0,0.05,3m,0.6,0.5,1.5,38.0,,,,,,,,10.0,0.01,4m,0.5,0.5,3.0,64.0,64.0,0.05,5m,0.5,0.5,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.01,4m,0.5,0.5,1.5,10.0,0.35000000000000003,4,COMPLETE
12,12,-62.122142863685866,2025-06-21 01:20:02.625052,2025-06-21 01:20:03.676635,0 days 00:00:01.051583,64.0,0.05,1m,0.5,1.0,3.0,10.0,,,,,,,,,,,,,,,64.0,0.025,5m,0.6,1.0,1.5,48.0,12.0,0.03,1m,0.5,1.0,2.0,64.0,10.0,0.0325,5m,1.0,0.5,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,64.0,0.03,4m,0.7,0.5,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,5,COMPLETE
13,13,-0.6019909771880949,2025-06-21 01:20:03.697294,2025-06-21 01:20:03.957102,0 days 00:00:00.259808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.03,4m,0.8,0.7,3.0,34.0,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
14,14,-7.0925763295898125,2025-06-21 01:20:03.975735,2025-06-21 01:20:04.824168,0 days 00:00:00.848433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.01,2m,0.7,1.0,3.0,62.0,,,,,,,,40.0,0.0125,4m,0.5,0.5,1.5,10.0,64.0,0.0375,4m,0.7,0.7,2.0,10.0,,,,,,,,54.0,0.05,5m,1.0,0.5,3.0,12.0,,,,,,,,0.4,4,COMPLETE
15,15,-1.632697719536009,2025-06-21 01:20:04.845556,2025-06-21 01:20:06.321968,0 days 00:00:01.476412,52.0,0.01,5m,0.7,0.7,1.5,64.0,,,,,,,,18.0,0.02,2m,1.0,0.5,3.0,28.0,10.0,0.0475,3m,1.0,0.5,3.0,10.0,,,,,,,,,,,,,,,12.0,0.0475,1m,1.0,1.0,1.5,62.0,46.0,0.01,4m,1.0,0.5,1.5,18.0,,,,,,,,30.0,0.0225,2m,0.5,1.0,3.0,24.0,,,,,,,,,,,,,,,12.0,0.05,3m,1.0,1.0,2.5,40.0,0.2,7,COMPLETE
16,16,-4.192313419936164,2025-06-21 01:20:06.345993,2025-06-21 01:20:07.108353,0 days 00:00:00.762360,,,,,,,,,,,,,,,30.0,0.025,4m,1.0,0.8,2.5,34.0,,,,,,,,32.0,0.01,4m,0.7,0.7,2.5,10.0,,,,,,,,42.0,0.0125,5m,0.5,0.8,3.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,3,COMPLETE
17,17,-9.14024166453467,2025-06-21 01:20:07.130889,2025-06-21 01:20:07.623830,0 days 00:00:00.492941,38.0,0.05,4m,0.8,0.8,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.01,4m,1.0,0.5,3.0,64.0,,,,,,,,,,,,,,,0.4,2,COMPLETE
18,18,-14.584186998587063,2025-06-21 01:20:07.643857,2025-06-21 01:20:09.470816,0 days 00:00:01.826959,,,,,,,,,,,,,,,32.0,0.0125,3m,1.0,0.7,2.5,60.0,32.0,0.03,1m,0.7,1.0,1.5,32.0,24.0,0.0375,3m,1.0,0.5,2.0,62.0,30.0,0.03,4m,0.5,1.0,2.0,60.0,,,,,,,,10.0,0.045000000000000005,1m,0.9,0.7,1.5,26.0,30.0,0.015,3m,0.7,0.6,2.0,64.0,50.0,0.04,1m,0.9,0.6,2.0,46.0,38.0,0.0175,5m,0.6,1.0,1.5,64.0,,,,,,,,,,,,,,,0.15000000000000002,8,COMPLETE
19,19,-11.815375904723593,2025-06-21 01:20:09.497850,2025-06-21 01:20:10.544404,0 days 00:00:01.046554,,,,,,,,,,,,,,,,,,,,,,30.0,0.01,1m,0.8,0.7,2.5,36.0,56.0,0.025,5m,0.6,0.9,1.5,24.0,28.0,0.027500000000000004,3m,0.9,0.6,2.5,30.0,32.0,0.0225,1m,0.8,0.5,2.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.027500000000000004,2m,0.5,0.7,2.0,58.0,0.3,5,COMPLETE
20,20,-55.940634567031196,2025-06-21 01:20:10.568170,2025-06-21 01:20:11.431733,0 days 00:00:00.863563,,,,,,,,64.0,0.05,1m,0.5,0.5,2.0,32.0,,,,,,,,,,,,,,,,,,,,,,22.0,0.05,4m,0.6,0.8,1.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.0225,2m,1.0,0.5,3.0,46.0,,,,,,,,64.0,0.035,5m,0.7,0.7,2.0,26.0,0.4,4,COMPLETE
21,21,-3.863491065287995,2025-06-21 01:20:11.451753,2025-06-21 01:20:11.730915,0 days 00:00:00.279162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.0175,5m,0.7,0.8,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
22,22,-7.136110016099245,2025-06-21 01:20:11.749228,2025-06-21 01:20:12.207442,0 days 00:00:00.458214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.04,5m,0.9,0.7,2.0,52.0,,,,,,,,,,,,,,,50.0,0.05,4m,0.7,0.7,1.5,30.0,,,,,,,,,,,,,,,0.2,2,COMPLETE
23,23,-0.29719970912403654,2025-06-21 01:20:12.226373,2025-06-21 01:20:12.485784,0 days 00:00:00.259411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.027500000000000004,4m,0.8,0.7,3.0,36.0,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
24,24,-6.257322203219681,2025-06-21 01:20:12.502798,2025-06-21 01:20:12.964037,0 days 00:00:00.461239,10.0,0.035,3m,1.0,1.0,2.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.05,4m,0.7,0.8,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2,COMPLETE
25,25,-65.5878162212508,2025-06-21 01:20:12.983207,2025-06-21 01:20:13.666232,0 days 00:00:00.683025,54.0,0.01,4m,0.5,0.5,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.025,1m,0.7,0.5,2.0,30.0,,,,,,,,,,,,,,,30.0,0.025,1m,0.5,0.8,2.5,52.0,,,,,,,,,,,,,,,0.15000000000000002,3,COMPLETE
26,26,-6.6678507713510955,2025-06-21 01:20:13.685810,2025-06-21 01:20:13.940059,0 days 00:00:00.254249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.01,4m,0.9,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
27,27,-3.0138956534540355,2025-06-21 01:20:13.958854,2025-06-21 01:20:14.814577,0 days 00:00:00.855723,,,,,,,,,,,,,,,22.0,0.0375,2m,0.6,1.0,3.0,24.0,,,,,,,,24.0,0.0425,2m,0.8,0.7,2.5,48.0,,,,,,,,28.0,0.0225,5m,0.8,0.9,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0225,4m,0.8,1.0,2.5,52.0,0.25,4,COMPLETE
28,28,-5.986292743384253,2025-06-21 01:20:14.837004,2025-06-21 01:20:15.285871,0 days 00:00:00.448867,,,,,,,,,,,,,,,42.0,0.02,5m,0.9,0.5,2.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.02,5m,0.5,0.9,1.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2,COMPLETE
29,29,-2.6239438742465886,2025-06-21 01:20:15.303852,2025-06-21 01:20:16.342227,0 days 00:00:01.038375,,,,,,,,,,,,,,,26.0,0.0325,4m,0.9,0.7,2.5,64.0,,,,,,,,44.0,0.025,5m,0.9,0.6,2.0,20.0,46.0,0.0375,5m,0.8,0.6,2.5,30.0,,,,,,,,,,,,,,,64.0,0.02,4m,0.8,0.7,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,46.0,0.04,3m,0.6,0.6,1.5,28.0,0.45,5,COMPLETE
30,30,1.5040262885846352,2025-06-21 01:20:16.364118,2025-06-21 01:20:17.008762,0 days 00:00:00.644644,,,,,,,,,,,,,,,12.0,0.05,3m,0.7,0.9,3.0,50.0,62.0,0.0375,4m,1.0,0.7,2.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.01,5m,0.9,0.9,2.0,26.0,,,,,,,,,,,,,,,0.3,3,COMPLETE
31,31,-6.165077686241237,2025-06-21 01:20:17.028786,2025-06-21 01:20:17.676310,0 days 00:00:00.647524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.04,2m,0.6,0.7,3.0,52.0,22.0,0.0375,5m,1.0,0.6,2.0,12.0,,,,,,,,54.0,0.0225,4m,0.8,0.9,2.5,40.0,,,,,,,,,,,,,,,,,,,,,,0.3,3,COMPLETE
32,32,-0.21064980038939507,2025-06-21 01:20:17.708623,2025-06-21 01:20:17.975897,0 days 00:00:00.267274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0225,1m,0.6,0.8,3.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
33,33,-12.298300914430344,2025-06-21 01:20:17.993922,2025-06-21 01:20:18.863163,0 days 00:00:00.869241,28.0,0.0225,5m,0.7,0.7,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0225,3m,0.9,0.5,2.0,26.0,,,,,,,,,,,,,,,24.0,0.01,3m,0.6,0.6,2.0,18.0,,,,,,,,,,,,,,,50.0,0.0175,1m,0.9,0.8,2.5,14.0,0.3,4,COMPLETE
34,34,-31.489315649606123,2025-06-21 01:20:18.884348,2025-06-21 01:20:19.344339,0 days 00:00:00.459991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.01,1m,0.6,0.9,3.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.01,5m,0.9,0.9,2.0,30.0,,,,,,,,,,,,,,,0.25,2,COMPLETE
35,35,-4.153827014029234,2025-06-21 01:20:19.377937,2025-06-21 01:20:20.039960,0 days 00:00:00.662023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0425,2m,0.6,0.9,2.5,56.0,,,,,,,,52.0,0.0175,5m,0.6,0.9,2.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0425,5m,0.9,0.9,2.0,36.0,0.35000000000000003,3,COMPLETE
36,36,-4.9335285336150125,2025-06-21 01:20:20.057548,2025-06-21 01:20:21.947975,0 days 00:00:01.890427,48.0,0.0425,1m,0.8,0.8,2.0,26.0,,,,,,,,10.0,0.0475,3m,0.7,0.9,3.0,52.0,64.0,0.0375,4m,1.0,0.7,2.5,62.0,,,,,,,,,,,,,,,38.0,0.03,3m,0.9,0.7,1.5,18.0,32.0,0.025,4m,0.6,0.7,1.5,36.0,50.0,0.05,4m,0.5,0.7,2.0,52.0,38.0,0.0375,5m,0.6,0.9,2.5,64.0,50.0,0.0175,5m,0.9,0.9,2.0,28.0,,,,,,,,42.0,0.025,3m,0.6,0.6,3.0,36.0,0.25,9,COMPLETE
37,37,-3.067894688916892,2025-06-21 01:20:21.987143,2025-06-21 01:20:23.259564,0 days 00:00:01.272421,64.0,0.02,5m,0.9,0.9,2.5,48.0,,,,,,,,,,,,,,,,,,,,,,42.0,0.0175,4m,0.9,0.6,2.0,26.0,20.0,0.0225,1m,0.6,0.8,3.0,50.0,,,,,,,,10.0,0.015,3m,0.8,0.9,2.0,54.0,34.0,0.0225,2m,0.7,0.6,3.0,18.0,58.0,0.0425,5m,1.0,0.9,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,0.3,6,COMPLETE
38,38,3.2380244181509212,2025-06-21 01:20:23.281585,2025-06-21 01:20:23.543297,0 days 00:00:00.261712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.01,3m,0.6,0.6,1.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
39,39,0.713766349308092,2025-06-21 01:20:23.561949,2025-06-21 01:20:24.216943,0 days 00:00:00.654994,,,,,,,,42.0,0.0425,3m,0.7,0.7,1.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0225,2m,0.7,0.6,2.5,16.0,44.0,0.03,5m,0.7,1.0,2.5,42.0,,,,,,,,,,,,,,,0.2,3,COMPLETE
40,40,1.118968814637648,2025-06-21 01:20:24.237407,2025-06-21 01:20:24.702634,0 days 00:00:00.465227,,,,,,,,,,,,,,,10.0,0.0425,3m,0.6,0.9,3.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.035,1m,0.9,0.8,2.0,46.0,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
41,41,-14.084441902999073,2025-06-21 01:20:24.719921,2025-06-21 01:20:25.179637,0 days 00:00:00.459716,,,,,,,,,,,,,,,,,,,,,,50.0,0.0375,4m,0.8,0.8,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,50.0,0.03,1m,0.9,0.8,2.5,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2,COMPLETE
