,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
11,11,-7.975689239296442,2025-06-21 01:10:29.298854,2025-06-21 01:10:29.542653,0 days 00:00:00.243799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.01,2m,1.0,1.0,1.5,14.0,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
12,12,-47.0992942658302,2025-06-21 01:10:29.561667,2025-06-21 01:10:31.710055,0 days 00:00:02.148388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.0475,1m,0.9,0.5,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
13,13,-48.68283664852325,2025-06-21 01:10:31.729197,2025-06-21 01:10:32.749212,0 days 00:00:01.020015,,,,,,,,,,,,,,,62.0,0.01,1m,1.0,0.6,1.5,10.0,,,,,,,,58.0,0.05,1m,1.0,1.0,1.5,12.0,,,,,,,,,,,,,,,,,,,,,,12.0,0.0125,5m,0.5,0.5,1.5,16.0,38.0,0.05,5m,1.0,1.0,1.5,64.0,,,,,,,,,,,,,,,26.0,0.01,4m,0.5,0.5,1.5,64.0,0.25,5,COMPLETE
14,14,-10.060492962244393,2025-06-21 01:10:32.771680,2025-06-21 01:10:33.604265,0 days 00:00:00.832585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.01,5m,0.5,0.5,1.5,10.0,30.0,0.05,2m,0.5,1.0,2.0,62.0,,,,,,,,,,,,,,,10.0,0.01,4m,0.6,0.7,3.0,28.0,40.0,0.01,1m,0.8,0.5,3.0,62.0,,,,,,,,,,,,,,,,,,,,,,0.45,4,COMPLETE
15,15,-4.112510246416309,2025-06-21 01:10:33.625287,2025-06-21 01:10:33.873246,0 days 00:00:00.247959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.05,2m,1.0,0.8,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
16,16,-10.933071114461729,2025-06-21 01:10:33.890964,2025-06-21 01:10:35.296778,0 days 00:00:01.405814,,,,,,,,38.0,0.025,3m,0.5,1.0,3.0,50.0,14.0,0.05,4m,0.5,1.0,3.0,10.0,,,,,,,,,,,,,,,64.0,0.01,2m,0.9,0.5,3.0,26.0,,,,,,,,48.0,0.035,4m,0.8,0.8,2.0,64.0,28.0,0.05,3m,1.0,0.7,3.0,64.0,,,,,,,,38.0,0.05,5m,0.5,0.9,3.0,62.0,,,,,,,,64.0,0.025,2m,1.0,0.5,1.5,40.0,0.3,7,COMPLETE
17,17,-7.399536024212385,2025-06-21 01:10:35.320318,2025-06-21 01:10:36.182042,0 days 00:00:00.861724,,,,,,,,54.0,0.05,2m,0.8,0.7,2.5,36.0,64.0,0.01,5m,0.7,0.7,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,10.0,0.045000000000000005,4m,0.7,0.5,1.5,16.0,40.0,0.05,3m,0.5,0.7,2.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,4,COMPLETE
18,18,-11.278663243948005,2025-06-21 01:10:36.218055,2025-06-21 01:10:36.757539,0 days 00:00:00.539484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.05,4m,1.0,1.0,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0175,4m,1.0,0.5,1.5,10.0,,,,,,,,,,,,,,,0.3,2,COMPLETE
19,19,-4.925825797205729,2025-06-21 01:10:36.777563,2025-06-21 01:10:37.247094,0 days 00:00:00.469531,,,,,,,,,,,,,,,38.0,0.025,2m,0.8,0.8,2.5,32.0,,,,,,,,,,,,,,,24.0,0.04,5m,0.5,1.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
20,20,-83.40757804791926,2025-06-21 01:10:37.266124,2025-06-21 01:10:39.018198,0 days 00:00:01.752074,42.0,0.04,1m,0.5,0.5,2.5,10.0,,,,,,,,38.0,0.027500000000000004,2m,0.8,0.8,2.5,32.0,54.0,0.015,1m,0.5,0.5,1.5,10.0,40.0,0.035,2m,0.7,0.8,2.0,34.0,,,,,,,,38.0,0.01,3m,0.8,0.7,2.5,64.0,,,,,,,,,,,,,,,,,,,,,,62.0,0.027500000000000004,3m,0.5,0.7,2.5,34.0,62.0,0.025,4m,1.0,0.7,3.0,64.0,28.0,0.025,5m,0.5,0.7,2.0,60.0,0.15000000000000002,8,COMPLETE
21,21,-7.411040977861426,2025-06-21 01:10:39.053745,2025-06-21 01:10:39.549654,0 days 00:00:00.495909,,,,,,,,,,,,,,,48.0,0.02,2m,0.8,0.8,2.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.0375,4m,0.6,1.0,2.0,32.0,0.2,2,COMPLETE
22,22,-47.16858396338463,2025-06-21 01:10:39.570681,2025-06-21 01:10:40.396056,0 days 00:00:00.825375,,,,,,,,28.0,0.0125,3m,0.7,0.6,2.5,64.0,,,,,,,,40.0,0.027500000000000004,4m,0.7,0.7,2.5,64.0,,,,,,,,,,,,,,,62.0,0.035,5m,1.0,0.8,2.5,30.0,26.0,0.027500000000000004,1m,0.7,0.5,1.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,4,COMPLETE
23,23,-8.888827206573941,2025-06-21 01:10:40.415447,2025-06-21 01:10:40.897311,0 days 00:00:00.481864,,,,,,,,,,,,,,,,,,,,,,38.0,0.025,1m,0.8,1.0,2.0,46.0,,,,,,,,24.0,0.0375,5m,0.5,1.0,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
24,24,-6.507518430908616,2025-06-21 01:10:40.922503,2025-06-21 01:10:41.172532,0 days 00:00:00.250029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.05,1m,0.7,0.9,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
25,25,-5.9069829041880535,2025-06-21 01:10:41.190140,2025-06-21 01:10:41.830785,0 days 00:00:00.640645,14.0,0.01,4m,0.6,1.0,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.03,2m,0.8,0.8,2.0,64.0,,,,,,,,24.0,0.0175,3m,1.0,0.6,1.5,10.0,0.4,3,COMPLETE
26,26,-5.971511834075958,2025-06-21 01:10:41.851239,2025-06-21 01:10:42.861910,0 days 00:00:01.010671,30.0,0.0375,3m,1.0,0.5,2.5,60.0,,,,,,,,,,,,,,,10.0,0.05,5m,1.0,0.7,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,52.0,0.0425,3m,1.0,0.9,2.5,22.0,,,,,,,,28.0,0.0425,5m,0.8,1.0,3.0,52.0,,,,,,,,36.0,0.05,5m,0.9,0.5,2.0,32.0,,,,,,,,0.2,5,COMPLETE
27,27,-7.686285569236836,2025-06-21 01:10:42.880647,2025-06-21 01:10:43.309022,0 days 00:00:00.428375,64.0,0.035,5m,0.6,0.8,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.04,5m,0.6,0.9,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2,COMPLETE
28,28,-12.997830923012218,2025-06-21 01:10:43.327539,2025-06-21 01:10:43.567189,0 days 00:00:00.239650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0475,5m,0.7,1.0,2.0,30.0,,,,,,,,,,,,,,,0.25,1,COMPLETE
29,29,-18.964143895044252,2025-06-21 01:10:43.586146,2025-06-21 01:10:44.513953,0 days 00:00:00.927807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.025,4m,0.6,0.7,2.0,52.0,28.0,0.04,2m,1.0,0.9,2.0,64.0,10.0,0.025,2m,0.7,0.8,2.0,32.0,50.0,0.02,1m,0.8,0.5,2.5,48.0,,,,,,,,,,,,,,,0.3,4,COMPLETE
30,30,-22.276199748314404,2025-06-21 01:10:44.532467,2025-06-21 01:10:45.171263,0 days 00:00:00.638796,,,,,,,,10.0,0.0325,1m,1.0,0.9,1.5,42.0,26.0,0.04,4m,0.7,1.0,2.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.01,5m,0.8,0.6,3.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,3,COMPLETE
31,31,-1.3244902026215406,2025-06-21 01:10:45.191065,2025-06-21 01:10:45.440142,0 days 00:00:00.249077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.0425,4m,0.8,0.7,1.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
32,32,-21.31549082768028,2025-06-21 01:10:45.458145,2025-06-21 01:10:45.913946,0 days 00:00:00.455801,48.0,0.03,1m,0.8,0.9,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0425,2m,0.9,0.5,1.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
33,33,-1.325958214817189,2025-06-21 01:10:45.931465,2025-06-21 01:10:46.170393,0 days 00:00:00.238928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.02,5m,0.9,0.5,2.5,20.0,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
34,34,-8.380782913016324,2025-06-21 01:10:46.187147,2025-06-21 01:10:46.434936,0 days 00:00:00.247789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.025,3m,0.7,1.0,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
35,35,-13.790494650324906,2025-06-21 01:10:46.453312,2025-06-21 01:10:46.703462,0 days 00:00:00.250150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.04,3m,0.6,0.7,3.0,24.0,,,,,,,,,,,,,,,0.1,1,COMPLETE
36,36,-25.116292953547596,2025-06-21 01:10:46.720659,2025-06-21 01:10:47.156068,0 days 00:00:00.435409,,,,,,,,,,,,,,,28.0,0.02,1m,1.0,0.7,2.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.01,4m,0.9,0.8,2.0,50.0,,,,,,,,,,,,,,,0.2,2,COMPLETE
37,37,-9.409583971106326,2025-06-21 01:10:47.172381,2025-06-21 01:10:47.419184,0 days 00:00:00.246803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.0375,5m,0.9,0.6,2.5,22.0,,,,,,,,,,,,,,,0.5,1,COMPLETE
38,38,-10.335384415438135,2025-06-21 01:10:47.438076,2025-06-21 01:10:47.682194,0 days 00:00:00.244118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.0225,4m,0.6,0.9,1.5,56.0,,,,,,,,,,,,,,,0.45,1,COMPLETE
39,39,-10.087473663214967,2025-06-21 01:10:47.702448,2025-06-21 01:10:48.337916,0 days 00:00:00.635468,,,,,,,,64.0,0.05,2m,0.9,1.0,1.5,26.0,,,,,,,,,,,,,,,,,,,,,,42.0,0.0425,4m,0.8,0.7,1.5,54.0,,,,,,,,,,,,,,,,,,,,,,50.0,0.02,5m,0.9,0.5,2.5,20.0,,,,,,,,,,,,,,,,,,,,,,0.05,3,COMPLETE
40,40,-9.764087273706846,2025-06-21 01:10:48.357442,2025-06-21 01:10:48.793963,0 days 00:00:00.436521,,,,,,,,46.0,0.0175,4m,0.5,0.8,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.01,5m,0.9,0.6,2.5,38.0,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
41,41,-75.24819937488216,2025-06-21 01:10:48.812503,2025-06-21 01:10:49.457997,0 days 00:00:00.645494,32.0,0.01,3m,0.9,0.9,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.035,1m,0.5,0.7,2.0,30.0,52.0,0.0425,3m,0.9,0.9,2.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,3,COMPLETE
42,42,-9.072947466454604,2025-06-21 01:10:49.477382,2025-06-21 01:10:49.921542,0 days 00:00:00.444160,,,,,,,,30.0,0.0325,5m,0.7,0.6,2.5,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0425,4m,0.9,0.6,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
43,43,-2.384579363395929,2025-06-21 01:10:49.939058,2025-06-21 01:10:50.181755,0 days 00:00:00.242697,,,,,,,,,,,,,,,50.0,0.0225,5m,0.9,0.9,3.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
44,44,-3.3285451594495585,2025-06-21 01:10:50.198405,2025-06-21 01:10:50.436755,0 days 00:00:00.238350,,,,,,,,,,,,,,,52.0,0.02,5m,0.9,0.9,3.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
