,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-23.809744258765395,2025-06-21 01:39:31.553973,2025-06-21 01:39:32.817000,0 days 00:00:01.263027,,,,,,,,64.0,0.05,1m,1.0,0.5,1.5,10.0,,,,,,,,,,,,,,,64.0,0.01,4m,1.0,1.0,3.0,56.0,10.0,0.01,3m,0.6,0.9,3.0,10.0,10.0,0.05,2m,1.0,0.7,2.5,10.0,,,,,,,,,,,,,,,10.0,0.0475,1m,0.5,1.0,1.5,64.0,60.0,0.01,3m,0.6,0.5,3.0,62.0,,,,,,,,,,,,,,,0.4,6,COMPLETE
11,11,-5.213174209821696,2025-06-21 01:39:32.853065,2025-06-21 01:39:33.113265,0 days 00:00:00.260200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.015,4m,0.9,0.5,1.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
12,12,-5.167603696490811,2025-06-21 01:39:33.130599,2025-06-21 01:39:33.375961,0 days 00:00:00.245362,,,,,,,,62.0,0.01,5m,1.0,1.0,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
13,13,-7.17394565838198,2025-06-21 01:39:33.393081,2025-06-21 01:39:34.469886,0 days 00:00:01.076805,12.0,0.01,5m,1.0,0.5,2.0,62.0,46.0,0.0225,3m,0.5,0.7,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.03,2m,0.5,0.5,1.5,34.0,10.0,0.05,3m,1.0,0.5,1.5,12.0,,,,,,,,,,,,,,,52.0,0.05,3m,0.8,0.5,3.0,60.0,,,,,,,,0.4,5,COMPLETE
14,14,-0.4656762945365535,2025-06-21 01:39:34.490154,2025-06-21 01:39:35.350745,0 days 00:00:00.860591,,,,,,,,,,,,,,,,,,,,,,64.0,0.0125,3m,0.5,0.5,1.5,62.0,12.0,0.01,5m,1.0,0.8,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0325,5m,0.5,0.5,1.5,34.0,36.0,0.01,2m,0.8,0.5,1.5,62.0,,,,,,,,,,,,,,,0.15000000000000002,4,COMPLETE
15,15,-2.3952173091179763,2025-06-21 01:39:35.372885,2025-06-21 01:39:36.418753,0 days 00:00:01.045868,,,,,,,,,,,,,,,64.0,0.045000000000000005,4m,0.5,1.0,3.0,12.0,58.0,0.0125,3m,0.5,0.5,1.5,62.0,,,,,,,,,,,,,,,,,,,,,,64.0,0.027500000000000004,4m,1.0,1.0,3.0,36.0,,,,,,,,64.0,0.0325,5m,0.5,0.5,1.5,36.0,36.0,0.01,2m,0.8,0.5,1.5,62.0,,,,,,,,,,,,,,,0.05,5,COMPLETE
16,16,1.3067502016305874,2025-06-21 01:39:36.439379,2025-06-21 01:39:38.340934,0 days 00:00:01.901555,36.0,0.05,4m,0.9,0.7,2.0,64.0,10.0,0.05,4m,0.7,1.0,2.0,62.0,,,,,,,,64.0,0.027500000000000004,3m,0.5,0.7,1.5,42.0,10.0,0.0125,5m,1.0,0.8,2.0,10.0,62.0,0.0375,1m,0.7,0.8,2.5,60.0,,,,,,,,,,,,,,,12.0,0.05,5m,0.5,1.0,3.0,18.0,,,,,,,,38.0,0.025,2m,0.8,0.6,2.0,46.0,,,,,,,,12.0,0.05,2m,1.0,0.9,1.5,64.0,0.15000000000000002,8,COMPLETE
17,17,-3.330481684847921,2025-06-21 01:39:38.364988,2025-06-21 01:39:40.177123,0 days 00:00:01.812135,34.0,0.05,4m,0.9,0.7,2.0,64.0,,,,,,,,28.0,0.0475,1m,0.8,1.0,1.5,64.0,42.0,0.03,4m,0.6,0.8,2.0,42.0,10.0,0.02,5m,0.9,0.8,2.0,12.0,62.0,0.04,1m,0.7,0.8,2.5,64.0,,,,,,,,40.0,0.05,5m,0.6,0.5,2.0,24.0,12.0,0.05,5m,0.5,1.0,3.0,16.0,,,,,,,,44.0,0.027500000000000004,4m,0.5,0.7,2.5,42.0,,,,,,,,,,,,,,,0.3,8,COMPLETE
18,18,-6.596122124861337,2025-06-21 01:39:40.197149,2025-06-21 01:39:41.616387,0 days 00:00:01.419238,38.0,0.05,4m,0.9,0.7,2.5,50.0,12.0,0.05,4m,0.7,1.0,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,44.0,0.035,1m,0.8,0.8,2.5,64.0,30.0,0.01,5m,0.9,0.8,2.0,64.0,,,,,,,,26.0,0.01,5m,0.5,0.8,2.5,28.0,,,,,,,,26.0,0.0225,2m,0.9,0.7,2.0,48.0,36.0,0.01,2m,0.8,0.8,1.5,10.0,,,,,,,,0.45,7,COMPLETE
19,19,-9.978766947735382,2025-06-21 01:39:41.636724,2025-06-21 01:39:43.326912,0 days 00:00:01.690188,26.0,0.025,4m,1.0,0.8,2.0,54.0,,,,,,,,26.0,0.01,4m,0.5,0.7,3.0,26.0,44.0,0.027500000000000004,1m,0.7,0.7,2.0,36.0,22.0,0.02,5m,0.9,1.0,3.0,56.0,,,,,,,,44.0,0.03,2m,0.8,1.0,2.5,26.0,30.0,0.0375,1m,1.0,1.0,1.5,46.0,24.0,0.04,4m,0.9,1.0,3.0,64.0,,,,,,,,46.0,0.035,3m,0.7,1.0,3.0,24.0,,,,,,,,,,,,,,,0.15000000000000002,8,COMPLETE
20,20,-23.27758744282944,2025-06-21 01:39:43.348181,2025-06-21 01:39:44.857281,0 days 00:00:01.509100,44.0,0.025,1m,0.8,0.5,1.5,38.0,10.0,0.04,4m,0.8,0.8,2.5,52.0,,,,,,,,,,,,,,,28.0,0.05,2m,0.7,0.7,2.0,24.0,64.0,0.027500000000000004,5m,0.5,0.7,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,26.0,0.0125,3m,0.7,0.9,2.5,48.0,,,,,,,,36.0,0.05,5m,0.7,0.8,3.0,64.0,10.0,0.05,2m,1.0,1.0,1.5,64.0,0.3,7,COMPLETE
21,21,-17.546181297466145,2025-06-21 01:39:44.877717,2025-06-21 01:39:45.744216,0 days 00:00:00.866499,20.0,0.045000000000000005,5m,0.8,0.6,2.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0425,2m,0.7,0.9,3.0,50.0,,,,,,,,,,,,,,,26.0,0.04,5m,0.7,0.6,2.0,28.0,,,,,,,,,,,,,,,48.0,0.0375,1m,0.5,0.5,2.0,26.0,,,,,,,,0.15000000000000002,4,COMPLETE
22,22,-11.848826911083094,2025-06-21 01:39:45.765026,2025-06-21 01:39:46.644897,0 days 00:00:00.879871,32.0,0.027500000000000004,4m,0.5,0.8,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.05,1m,1.0,0.7,2.0,50.0,44.0,0.02,2m,0.6,0.7,2.5,64.0,40.0,0.04,1m,0.6,0.9,2.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,4,COMPLETE
23,23,-3.363990608361211,2025-06-21 01:39:46.665068,2025-06-21 01:39:47.123152,0 days 00:00:00.458084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.01,1m,0.8,0.7,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,44.0,0.035,4m,0.6,0.5,2.0,32.0,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
24,24,-3.022475860149207,2025-06-21 01:39:47.141190,2025-06-21 01:39:48.619429,0 days 00:00:01.478239,12.0,0.02,4m,1.0,0.6,2.5,58.0,,,,,,,,60.0,0.0375,5m,0.7,0.9,2.0,24.0,,,,,,,,,,,,,,,52.0,0.025,3m,0.6,0.5,2.5,52.0,,,,,,,,,,,,,,,,,,,,,,62.0,0.0225,5m,0.7,0.7,1.5,28.0,36.0,0.0175,2m,0.8,0.6,1.5,52.0,32.0,0.01,2m,0.9,0.9,3.0,30.0,10.0,0.05,2m,0.8,1.0,2.0,64.0,0.1,7,COMPLETE
25,25,-7.135001979986892,2025-06-21 01:39:48.638509,2025-06-21 01:39:49.523481,0 days 00:00:00.884972,48.0,0.0325,5m,0.6,0.7,3.0,46.0,46.0,0.0425,4m,0.6,0.9,2.0,32.0,40.0,0.0225,1m,1.0,0.7,1.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0175,2m,0.8,0.6,2.0,54.0,,,,,,,,,,,,,,,0.25,4,COMPLETE
26,26,-3.293621736928617,2025-06-21 01:39:49.543508,2025-06-21 01:39:50.010174,0 days 00:00:00.466666,,,,,,,,,,,,,,,,,,,,,,64.0,0.0225,3m,0.5,0.5,1.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0125,4m,0.8,0.9,1.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
27,27,-23.131178762490205,2025-06-21 01:39:50.028371,2025-06-21 01:39:51.930259,0 days 00:00:01.901888,40.0,0.0425,1m,0.8,0.9,1.5,20.0,24.0,0.025,1m,0.9,0.7,1.5,56.0,24.0,0.05,5m,0.6,0.9,2.0,36.0,54.0,0.02,3m,0.6,0.7,1.5,52.0,10.0,0.01,5m,1.0,0.8,2.0,10.0,,,,,,,,,,,,,,,54.0,0.04,4m,0.7,0.9,2.0,10.0,52.0,0.035,3m,0.6,0.7,3.0,34.0,32.0,0.04,5m,0.6,0.6,2.5,44.0,44.0,0.05,2m,0.9,0.6,1.5,56.0,,,,,,,,,,,,,,,0.15000000000000002,9,COMPLETE
28,28,-1.851383653890412,2025-06-21 01:39:51.961414,2025-06-21 01:39:52.221647,0 days 00:00:00.260233,,,,,,,,,,,,,,,54.0,0.04,4m,0.8,0.6,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
29,29,-9.098991173936016,2025-06-21 01:39:52.240507,2025-06-21 01:39:53.295705,0 days 00:00:01.055198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.035,4m,0.9,0.9,1.5,26.0,,,,,,,,26.0,0.02,5m,0.9,0.6,3.0,30.0,,,,,,,,,,,,,,,32.0,0.0175,5m,0.7,0.5,2.0,44.0,26.0,0.04,3m,0.7,0.7,2.0,50.0,32.0,0.04,1m,1.0,0.5,2.0,46.0,0.2,5,COMPLETE
30,30,-1.0358927309950687,2025-06-21 01:39:53.315474,2025-06-21 01:39:55.078611,0 days 00:00:01.763137,,,,,,,,18.0,0.045000000000000005,3m,0.6,0.9,2.5,38.0,36.0,0.027500000000000004,1m,0.6,0.6,2.5,50.0,30.0,0.04,3m,0.5,0.6,2.0,30.0,16.0,0.02,5m,1.0,0.9,2.0,18.0,,,,,,,,48.0,0.027500000000000004,3m,0.5,0.8,2.5,64.0,50.0,0.035,5m,0.7,0.9,2.0,50.0,34.0,0.0475,5m,0.5,0.9,2.0,20.0,40.0,0.025,1m,0.8,0.8,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,0.05,8,COMPLETE
31,31,-3.394177839602481,2025-06-21 01:39:55.100210,2025-06-21 01:39:56.796970,0 days 00:00:01.696760,,,,,,,,16.0,0.045000000000000005,3m,0.6,0.9,2.5,40.0,36.0,0.03,1m,0.6,0.6,2.5,50.0,,,,,,,,,,,,,,,22.0,0.0175,5m,0.7,0.8,2.5,50.0,50.0,0.027500000000000004,3m,0.5,0.8,2.5,64.0,,,,,,,,,,,,,,,40.0,0.025,1m,0.8,0.8,2.0,24.0,50.0,0.035,4m,0.9,0.6,2.5,64.0,48.0,0.0175,5m,0.6,0.9,2.5,20.0,46.0,0.04,2m,0.6,0.9,2.5,48.0,0.05,8,COMPLETE
32,32,0.2699274928397936,2025-06-21 01:39:56.818321,2025-06-21 01:39:58.725956,0 days 00:00:01.907635,30.0,0.045000000000000005,3m,0.9,0.8,2.0,42.0,18.0,0.035,3m,0.6,1.0,2.5,26.0,,,,,,,,28.0,0.0375,3m,0.5,0.6,2.0,30.0,16.0,0.0175,5m,1.0,0.9,2.0,18.0,52.0,0.05,2m,0.8,1.0,2.0,14.0,42.0,0.0375,3m,0.7,0.9,3.0,54.0,54.0,0.035,5m,0.7,0.9,2.0,44.0,34.0,0.045000000000000005,5m,0.5,0.9,2.0,20.0,,,,,,,,20.0,0.02,2m,0.7,0.5,1.5,32.0,,,,,,,,,,,,,,,0.1,9,COMPLETE
33,33,-5.658853780670051,2025-06-21 01:39:58.747718,2025-06-21 01:40:00.643124,0 days 00:00:01.895406,,,,,,,,34.0,0.0325,5m,0.7,1.0,2.0,24.0,18.0,0.015,2m,0.9,0.9,2.0,18.0,26.0,0.0375,3m,0.6,0.6,1.5,28.0,18.0,0.015,5m,0.9,0.9,2.0,10.0,56.0,0.045000000000000005,2m,0.8,1.0,2.0,10.0,,,,,,,,56.0,0.045000000000000005,5m,0.6,1.0,2.5,42.0,32.0,0.045000000000000005,5m,0.5,0.9,2.0,34.0,56.0,0.0375,4m,0.6,0.6,1.5,60.0,,,,,,,,60.0,0.0425,3m,0.9,0.6,1.5,38.0,,,,,,,,0.1,9,COMPLETE
34,34,-5.183928041639585,2025-06-21 01:40:00.662736,2025-06-21 01:40:02.553955,0 days 00:00:01.891219,30.0,0.045000000000000005,3m,0.9,0.8,2.0,42.0,18.0,0.025,3m,0.6,1.0,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,56.0,0.05,2m,0.9,0.9,1.5,18.0,32.0,0.04,3m,0.7,0.9,3.0,54.0,36.0,0.025,5m,0.7,0.8,1.5,40.0,,,,,,,,10.0,0.0175,3m,0.5,0.5,2.5,42.0,16.0,0.0225,2m,0.7,0.5,1.5,30.0,26.0,0.027500000000000004,4m,0.9,0.9,2.0,56.0,22.0,0.01,1m,0.8,0.9,1.5,30.0,0.15000000000000002,9,COMPLETE
35,35,-0.572156362829807,2025-06-21 01:40:02.591519,2025-06-21 01:40:04.656896,0 days 00:00:02.065377,20.0,0.05,3m,0.9,0.8,2.0,34.0,,,,,,,,46.0,0.0425,3m,0.8,0.8,1.5,64.0,62.0,0.035,3m,0.5,0.5,2.0,50.0,,,,,,,,44.0,0.035,1m,0.8,1.0,2.0,32.0,22.0,0.035,3m,0.8,0.9,3.0,36.0,,,,,,,,48.0,0.0425,5m,0.6,1.0,2.5,20.0,50.0,0.0425,5m,1.0,1.0,1.5,12.0,22.0,0.015,2m,0.8,0.5,1.5,26.0,54.0,0.015,2m,0.6,0.6,2.5,38.0,42.0,0.0375,5m,0.9,0.5,2.5,52.0,0.1,10,COMPLETE
