,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-3.2633827555638537,2025-06-21 00:58:55.456376,2025-06-21 00:58:55.679939,0 days 00:00:00.223563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.025,2m,0.5,1.0,1.5,80.0,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
11,11,-0.9499212462997022,2025-06-21 00:58:55.706477,2025-06-21 00:58:55.920274,0 days 00:00:00.213797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.025,4m,0.5,1.0,1.5,984.0,,,,,,,,0.45,1,COMPLETE
12,12,-0.8545247410523561,2025-06-21 00:58:55.940798,2025-06-21 00:58:56.150154,0 days 00:00:00.209356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,0.025,6m,0.5,1.0,1.5,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
13,13,-0.8718940235742004,2025-06-21 00:58:56.171178,2025-06-21 00:58:56.988898,0 days 00:00:00.817720,,,,,,,,1024.0,0.025,4m,0.5,1.0,3.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.0,0.05,9m,0.8,0.5,1.5,1016.0,,,,,,,,816.0,0.025,2m,1.0,1.0,3.0,184.0,,,,,,,,592.0,0.05,4m,1.0,0.5,2.0,984.0,,,,,,,,1024.0,0.05,6m,0.5,1.0,1.5,24.0,0.5,5,COMPLETE
14,14,-0.6633899041299066,2025-06-21 00:58:57.010302,2025-06-21 00:58:57.531760,0 days 00:00:00.521458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.025,6m,0.5,1.0,1.5,32.0,,,,,,,,,,,,,,,,,,,,,,744.0,0.05,2m,0.8,1.0,2.5,992.0,,,,,,,,,,,,,,,704.0,0.025,4m,0.7,1.0,1.5,864.0,,,,,,,,0.4,3,COMPLETE
15,15,-9.544617163388248,2025-06-21 00:58:57.550739,2025-06-21 00:58:58.077070,0 days 00:00:00.526331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,0.05,6m,0.5,1.0,2.0,40.0,,,,,,,,,,,,,,,40.0,0.025,3m,0.8,0.7,2.0,888.0,408.0,0.05,4m,0.9,0.5,2.0,792.0,,,,,,,,,,,,,,,0.4,3,COMPLETE
16,16,-0.0016197148232075687,2025-06-21 00:58:58.096782,2025-06-21 00:58:58.914390,0 days 00:00:00.817608,576.0,0.05,7m,0.5,1.0,2.5,984.0,,,,,,,,1008.0,0.05,6m,0.5,0.5,3.0,72.0,,,,,,,,40.0,0.025,3m,0.7,0.9,2.0,632.0,,,,,,,,,,,,,,,,,,,,,,744.0,0.05,2m,0.8,1.0,2.5,1008.0,352.0,0.025,6m,0.8,1.0,3.0,112.0,,,,,,,,,,,,,,,,,,,,,,0.4,5,COMPLETE
17,17,0.13267541034431718,2025-06-21 00:58:58.935257,2025-06-21 00:58:59.935666,0 days 00:00:01.000409,,,,,,,,,,,,,,,984.0,0.05,6m,0.5,0.5,3.0,24.0,32.0,0.05,2m,0.7,0.5,1.5,944.0,,,,,,,,,,,,,,,,,,,,,,1024.0,0.05,8m,1.0,1.0,3.0,1000.0,,,,,,,,288.0,0.025,6m,0.8,1.0,3.0,24.0,728.0,0.05,3m,0.9,0.6,2.0,168.0,,,,,,,,816.0,0.025,4m,1.0,1.0,3.0,224.0,0.2,6,COMPLETE
18,18,-17.488716542487044,2025-06-21 00:58:59.957556,2025-06-21 00:59:01.172902,0 days 00:00:01.215346,608.0,0.05,1m,0.8,0.8,2.5,48.0,72.0,0.05,2m,0.5,0.5,3.0,1024.0,,,,,,,,,,,,,,,384.0,0.025,8m,0.8,0.5,2.5,696.0,104.0,0.025,9m,0.7,0.5,3.0,800.0,408.0,0.025,1m,0.7,0.6,2.0,992.0,1016.0,0.05,8m,1.0,1.0,3.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.0,0.025,4m,1.0,1.0,3.0,208.0,0.2,7,COMPLETE
19,19,-7.8971475087544745,2025-06-21 00:59:01.194945,2025-06-21 00:59:02.232231,0 days 00:00:01.037286,,,,,,,,,,,,,,,1000.0,0.05,6m,0.7,0.7,3.0,496.0,,,,,,,,392.0,0.025,2m,0.7,0.5,2.0,792.0,,,,,,,,992.0,0.05,4m,1.0,0.7,2.5,672.0,,,,,,,,,,,,,,,,,,,,,,752.0,0.05,3m,0.9,0.6,2.0,48.0,224.0,0.05,6m,1.0,0.8,2.0,680.0,680.0,0.025,2m,0.8,0.8,3.0,368.0,0.2,6,COMPLETE
20,20,-56.06796703838311,2025-06-21 00:59:02.255019,2025-06-21 00:59:03.456282,0 days 00:00:01.201263,,,,,,,,992.0,0.025,5m,0.7,1.0,1.5,40.0,736.0,0.05,1m,0.5,0.5,1.5,24.0,,,,,,,,,,,,,,,,,,,,,,680.0,0.025,7m,0.8,1.0,3.0,40.0,,,,,,,,1024.0,0.025,6m,1.0,0.9,1.5,328.0,200.0,0.025,6m,0.9,0.8,3.0,256.0,720.0,0.05,7m,0.9,0.6,1.5,272.0,,,,,,,,584.0,0.05,4m,0.9,0.9,2.0,456.0,0.25,7,COMPLETE
21,21,-4.731028960498715,2025-06-21 00:59:03.484457,2025-06-21 00:59:04.358032,0 days 00:00:00.873575,,,,,,,,,,,,,,,1024.0,0.05,6m,0.5,0.5,3.0,40.0,,,,,,,,240.0,0.025,3m,0.7,0.8,2.0,544.0,,,,,,,,272.0,0.05,2m,0.5,0.7,2.0,768.0,,,,,,,,,,,,,,,304.0,0.025,6m,0.8,1.0,3.0,80.0,,,,,,,,,,,,,,,760.0,0.025,3m,0.7,0.7,3.0,40.0,0.35000000000000003,5,COMPLETE
22,22,-11.79782987048407,2025-06-21 00:59:04.379139,2025-06-21 00:59:05.049119,0 days 00:00:00.669980,592.0,0.05,7m,0.5,1.0,2.5,1024.0,,,,,,,,,,,,,,,,,,,,,,568.0,0.025,1m,0.8,0.9,2.0,424.0,,,,,,,,,,,,,,,,,,,,,,608.0,0.05,8m,0.8,0.9,2.5,792.0,304.0,0.025,5m,0.7,1.0,2.5,280.0,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,4,COMPLETE
23,23,-17.24010377272226,2025-06-21 00:59:05.070142,2025-06-21 00:59:05.916448,0 days 00:00:00.846306,,,,,,,,,,,,,,,,,,,,,,16.0,0.05,2m,0.7,0.5,1.5,968.0,1008.0,0.025,3m,0.6,0.8,2.5,760.0,,,,,,,,,,,,,,,1000.0,0.05,8m,0.8,1.0,3.0,1000.0,,,,,,,,584.0,0.025,8m,0.9,0.9,3.0,16.0,,,,,,,,936.0,0.025,1m,0.8,0.8,2.0,48.0,,,,,,,,0.45,5,COMPLETE
24,24,0.8849043747218589,2025-06-21 00:59:05.938691,2025-06-21 00:59:08.026192,0 days 00:00:02.087501,72.0,0.05,7m,0.5,1.0,2.0,1024.0,656.0,0.05,8m,1.0,0.8,2.5,432.0,744.0,0.05,6m,0.5,0.7,3.0,280.0,32.0,0.05,2m,0.8,0.7,1.5,904.0,168.0,0.05,9m,0.9,0.9,2.0,288.0,,,,,,,,,,,,,,,712.0,0.05,7m,0.8,0.9,2.5,672.0,584.0,0.05,2m,0.9,0.9,2.5,776.0,320.0,0.025,6m,0.8,0.9,2.0,248.0,408.0,0.05,10m,1.0,0.6,2.0,328.0,,,,,,,,488.0,0.05,7m,0.9,0.9,2.0,280.0,0.15000000000000002,10,COMPLETE
25,25,1.1610171937847458,2025-06-21 00:59:08.058730,2025-06-21 00:59:09.756839,0 days 00:00:01.698109,72.0,0.05,3m,0.7,0.8,2.0,864.0,656.0,0.05,8m,1.0,0.8,2.5,440.0,,,,,,,,72.0,0.05,2m,0.8,0.7,1.5,920.0,,,,,,,,968.0,0.025,2m,0.8,0.5,2.5,576.0,,,,,,,,768.0,0.05,7m,0.8,0.9,2.5,728.0,528.0,0.05,3m,0.9,0.9,2.5,760.0,,,,,,,,440.0,0.05,10m,1.0,0.6,2.0,304.0,,,,,,,,472.0,0.05,7m,0.9,0.9,2.0,288.0,0.15000000000000002,8,COMPLETE
26,26,-3.4715394163035196,2025-06-21 00:59:09.780864,2025-06-21 00:59:11.431232,0 days 00:00:01.650368,,,,,,,,648.0,0.05,8m,1.0,0.8,2.5,432.0,784.0,0.05,10m,0.7,0.8,2.5,328.0,16.0,0.05,2m,0.8,0.8,1.5,776.0,248.0,0.05,9m,0.9,1.0,2.5,264.0,1000.0,0.025,2m,0.8,0.5,2.5,568.0,792.0,0.025,10m,0.9,0.6,2.5,240.0,728.0,0.05,7m,0.8,0.9,2.5,744.0,496.0,0.05,3m,0.9,0.8,2.5,760.0,,,,,,,,336.0,0.05,10m,1.0,0.6,2.0,304.0,320.0,0.05,9m,1.0,0.5,3.0,544.0,,,,,,,,0.1,10,COMPLETE
27,27,-0.7676128582647489,2025-06-21 00:59:11.454675,2025-06-21 00:59:13.138223,0 days 00:00:01.683548,,,,,,,,744.0,0.05,8m,1.0,0.7,2.5,608.0,728.0,0.025,5m,0.6,0.7,3.0,272.0,32.0,0.05,2m,0.7,0.7,2.0,1008.0,216.0,0.05,9m,0.9,0.6,3.0,256.0,784.0,0.025,2m,0.8,0.6,2.5,560.0,,,,,,,,,,,,,,,488.0,0.05,3m,1.0,0.9,3.0,752.0,648.0,0.025,9m,0.9,0.9,2.0,296.0,440.0,0.05,10m,0.9,0.7,2.5,352.0,384.0,0.05,3m,0.8,0.7,2.5,24.0,448.0,0.05,7m,0.9,0.9,2.0,280.0,0.15000000000000002,10,COMPLETE
28,28,-6.380259407108753,2025-06-21 00:59:13.162251,2025-06-21 00:59:14.650658,0 days 00:00:01.488407,24.0,0.05,3m,0.7,0.8,2.0,848.0,360.0,0.05,8m,0.8,0.9,2.5,288.0,,,,,,,,,,,,,,,,,,,,,,392.0,0.025,8m,1.0,0.7,1.5,752.0,216.0,0.05,5m,0.7,0.9,1.5,864.0,760.0,0.05,7m,0.9,0.9,2.5,672.0,920.0,0.05,7m,0.7,0.8,2.5,864.0,152.0,0.05,4m,0.6,0.9,2.0,232.0,520.0,0.05,10m,1.0,0.5,2.0,168.0,40.0,0.05,2m,0.5,0.6,2.5,208.0,,,,,,,,0.15000000000000002,9,COMPLETE
29,29,-5.50226761789223,2025-06-21 00:59:14.672580,2025-06-21 00:59:15.982663,0 days 00:00:01.310083,32.0,0.05,10m,0.8,0.9,2.0,864.0,,,,,,,,568.0,0.05,4m,0.9,0.6,2.5,496.0,136.0,0.05,5m,0.8,0.8,3.0,712.0,480.0,0.05,10m,0.9,0.8,1.5,152.0,816.0,0.025,5m,0.6,0.7,2.5,464.0,488.0,0.025,8m,0.9,0.9,2.5,488.0,776.0,0.05,7m,0.7,0.9,3.0,744.0,,,,,,,,,,,,,,,,,,,,,,824.0,0.025,5m,0.9,0.9,2.0,544.0,,,,,,,,0.25,8,COMPLETE
30,30,-1.4466172086848996,2025-06-21 00:59:16.023727,2025-06-21 00:59:17.366315,0 days 00:00:01.342588,,,,,,,,784.0,0.05,6m,1.0,0.7,2.0,632.0,872.0,0.05,7m,0.6,0.8,3.0,200.0,416.0,0.05,4m,0.7,0.6,1.5,40.0,,,,,,,,424.0,0.025,1m,0.9,0.6,3.0,408.0,16.0,0.05,10m,0.6,0.6,2.0,232.0,,,,,,,,608.0,0.025,9m,0.9,0.9,2.0,664.0,,,,,,,,152.0,0.05,3m,0.9,0.6,2.0,400.0,,,,,,,,472.0,0.05,7m,0.9,0.9,2.0,216.0,0.05,8,COMPLETE
31,31,-4.209291743132508,2025-06-21 00:59:17.397853,2025-06-21 00:59:19.069752,0 days 00:00:01.671899,,,,,,,,384.0,0.05,3m,0.8,0.9,2.5,256.0,528.0,0.05,2m,0.5,0.6,2.5,664.0,,,,,,,,592.0,0.05,9m,0.8,0.9,2.0,368.0,800.0,0.025,4m,0.6,1.0,2.5,712.0,816.0,0.025,4m,0.7,0.7,1.5,552.0,864.0,0.05,3m,0.9,0.9,2.0,840.0,608.0,0.05,2m,0.9,1.0,2.5,488.0,,,,,,,,672.0,0.05,5m,1.0,0.6,2.0,704.0,560.0,0.025,7m,0.6,0.9,1.5,728.0,432.0,0.05,7m,1.0,1.0,2.5,512.0,0.1,10,COMPLETE
32,32,-3.7194765541987445,2025-06-21 00:59:19.093321,2025-06-21 00:59:20.100325,0 days 00:00:01.007004,160.0,0.05,2m,0.6,0.7,2.0,824.0,,,,,,,,,,,,,,,184.0,0.05,2m,0.8,0.6,1.5,824.0,,,,,,,,,,,,,,,,,,,,,,536.0,0.05,2m,0.6,0.8,2.5,552.0,,,,,,,,432.0,0.025,6m,0.7,0.7,2.0,416.0,,,,,,,,736.0,0.025,4m,0.7,0.9,1.5,784.0,640.0,0.05,5m,0.9,0.9,2.0,192.0,0.2,6,COMPLETE
33,33,-2.481922536442164,2025-06-21 00:59:20.122470,2025-06-21 00:59:21.673316,0 days 00:00:01.550846,392.0,0.05,3m,0.5,0.9,1.5,496.0,,,,,,,,856.0,0.025,6m,0.8,0.9,1.5,144.0,136.0,0.05,3m,0.9,0.5,1.5,888.0,336.0,0.05,4m,0.6,0.7,2.5,872.0,1024.0,0.025,2m,0.9,0.6,2.0,992.0,632.0,0.05,1m,1.0,1.0,3.0,856.0,,,,,,,,488.0,0.05,3m,0.9,0.9,2.0,344.0,,,,,,,,512.0,0.05,10m,1.0,0.6,1.5,216.0,,,,,,,,112.0,0.05,9m,1.0,1.0,2.0,368.0,0.25,9,COMPLETE
34,34,-42.12399835121147,2025-06-21 00:59:21.697502,2025-06-21 00:59:23.015399,0 days 00:00:01.317897,424.0,0.05,4m,0.9,1.0,2.0,928.0,824.0,0.05,10m,0.9,0.8,3.0,776.0,640.0,0.05,6m,0.6,0.7,3.0,400.0,272.0,0.05,6m,0.8,0.6,1.5,648.0,176.0,0.05,5m,0.9,1.0,1.5,560.0,192.0,0.025,9m,0.8,0.5,1.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,0.025,6m,0.6,1.0,2.0,1024.0,872.0,0.025,1m,0.8,0.8,1.5,136.0,0.15000000000000002,8,COMPLETE
