,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-70.77862981374282,2025-06-21 01:27:55.289576,2025-06-21 01:27:56.554957,0 days 00:00:01.265381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.01,2m,0.7,0.5,1.5,54.0,10.0,0.01,5m,1.0,1.0,3.0,60.0,,,,,,,,64.0,0.05,1m,0.5,1.0,3.0,10.0,64.0,0.05,4m,1.0,1.0,3.0,56.0,,,,,,,,62.0,0.0475,1m,0.5,0.5,1.5,20.0,10.0,0.01,4m,1.0,1.0,1.5,62.0,0.4,6,COMPLETE
11,11,-1.5426897852363497,2025-06-21 01:27:56.580996,2025-06-21 01:27:56.842249,0 days 00:00:00.261253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.01,2m,0.8,0.6,3.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
12,12,-8.213091341804128,2025-06-21 01:27:56.861193,2025-06-21 01:27:57.111255,0 days 00:00:00.250062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.01,5m,0.5,0.7,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
13,13,-9.074178807785959,2025-06-21 01:27:57.130274,2025-06-21 01:27:57.384311,0 days 00:00:00.254037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.05,4m,0.7,1.0,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
14,14,-3.2777535679758185,2025-06-21 01:27:57.402332,2025-06-21 01:27:58.497495,0 days 00:00:01.095163,42.0,0.045000000000000005,5m,1.0,1.0,1.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.05,2m,0.5,0.5,1.5,58.0,,,,,,,,,,,,,,,50.0,0.0225,5m,0.7,0.5,2.5,62.0,14.0,0.01,3m,0.5,1.0,3.0,10.0,40.0,0.045000000000000005,5m,0.5,1.0,1.5,30.0,,,,,,,,0.05,5,COMPLETE
15,15,-6.432252143570943,2025-06-21 01:27:58.515702,2025-06-21 01:27:59.614306,0 days 00:00:01.098604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0125,2m,0.8,0.6,3.0,64.0,36.0,0.01,4m,1.0,0.7,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,64.0,0.05,2m,0.5,0.8,2.0,64.0,34.0,0.0375,4m,0.7,0.8,2.0,36.0,20.0,0.025,5m,1.0,1.0,2.5,10.0,0.15000000000000002,5,COMPLETE
16,16,-1.2717401337139544,2025-06-21 01:27:59.632211,2025-06-21 01:27:59.904376,0 days 00:00:00.272165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0325,2m,0.8,0.8,2.0,64.0,0.45,1,COMPLETE
17,17,-35.68474073179792,2025-06-21 01:27:59.921395,2025-06-21 01:28:01.624363,0 days 00:00:01.702968,,,,,,,,64.0,0.05,1m,1.0,1.0,1.5,12.0,,,,,,,,54.0,0.05,1m,0.9,0.5,1.5,10.0,26.0,0.0375,2m,1.0,0.5,2.0,52.0,56.0,0.025,3m,0.5,0.6,3.0,50.0,38.0,0.0225,2m,0.7,0.8,2.0,44.0,,,,,,,,16.0,0.01,4m,0.6,0.5,1.5,60.0,10.0,0.01,1m,0.5,0.8,2.0,40.0,,,,,,,,50.0,0.0325,4m,0.7,0.5,2.0,10.0,,,,,,,,0.3,8,COMPLETE
18,18,-11.184200146781155,2025-06-21 01:28:01.645046,2025-06-21 01:28:02.481368,0 days 00:00:00.836322,,,,,,,,,,,,,,,64.0,0.01,5m,0.5,1.0,3.0,64.0,,,,,,,,30.0,0.02,5m,0.8,0.7,3.0,26.0,,,,,,,,64.0,0.05,5m,0.7,1.0,2.5,44.0,,,,,,,,,,,,,,,42.0,0.05,5m,0.9,1.0,3.0,26.0,,,,,,,,,,,,,,,,,,,,,,0.45,4,COMPLETE
19,19,-13.544015051666314,2025-06-21 01:28:02.503395,2025-06-21 01:28:02.987779,0 days 00:00:00.484384,10.0,0.05,1m,1.0,0.5,1.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0325,2m,0.8,0.8,2.0,64.0,0.3,2,COMPLETE
20,20,-59.910420950480656,2025-06-21 01:28:03.006764,2025-06-21 01:28:04.469645,0 days 00:00:01.462881,32.0,0.04,1m,0.5,1.0,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.02,4m,0.9,0.6,3.0,60.0,10.0,0.0225,1m,0.8,0.5,2.0,10.0,38.0,0.05,1m,1.0,0.5,3.0,64.0,,,,,,,,64.0,0.03,1m,0.7,0.5,2.0,48.0,10.0,0.025,4m,1.0,0.8,2.5,10.0,10.0,0.0225,1m,0.6,0.9,2.5,28.0,,,,,,,,0.2,7,COMPLETE
21,21,-7.658439685963787,2025-06-21 01:28:04.491055,2025-06-21 01:28:04.748930,0 days 00:00:00.257875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0325,5m,0.8,1.0,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
22,22,-3.0103974940613027,2025-06-21 01:28:04.766139,2025-06-21 01:28:05.235906,0 days 00:00:00.469767,50.0,0.01,4m,0.9,0.5,2.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.027500000000000004,2m,0.8,0.8,2.0,52.0,0.45,2,COMPLETE
23,23,-5.2652211393707375,2025-06-21 01:28:05.253671,2025-06-21 01:28:05.511553,0 days 00:00:00.257882,,,,,,,,28.0,0.015,4m,0.5,0.8,1.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
24,24,-5.61638935393964,2025-06-21 01:28:05.529678,2025-06-21 01:28:05.990617,0 days 00:00:00.460939,,,,,,,,28.0,0.05,5m,1.0,0.8,3.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.01,3m,0.6,0.5,2.0,62.0,,,,,,,,,,,,,,,0.4,2,COMPLETE
25,25,-9.718132770893702,2025-06-21 01:28:06.010386,2025-06-21 01:28:06.929255,0 days 00:00:00.918869,,,,,,,,64.0,0.01,4m,0.5,0.9,2.0,64.0,,,,,,,,,,,,,,,38.0,0.04,3m,0.5,0.8,2.0,26.0,,,,,,,,,,,,,,,64.0,0.03,4m,0.8,0.5,2.5,28.0,,,,,,,,,,,,,,,64.0,0.04,5m,0.8,0.9,3.0,20.0,,,,,,,,,,,,,,,0.35000000000000003,4,COMPLETE
26,26,-2.0532378747339957,2025-06-21 01:28:06.949284,2025-06-21 01:28:07.243503,0 days 00:00:00.294219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.05,2m,1.0,1.0,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
27,27,-6.197280926249528,2025-06-21 01:28:07.264535,2025-06-21 01:28:08.185939,0 days 00:00:00.921404,26.0,0.0375,5m,0.6,0.9,2.0,36.0,,,,,,,,,,,,,,,,,,,,,,22.0,0.02,5m,0.9,0.9,2.5,48.0,,,,,,,,32.0,0.04,3m,0.9,0.7,3.0,34.0,,,,,,,,58.0,0.05,2m,1.0,1.0,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,4,COMPLETE
28,28,-3.8622941645565474,2025-06-21 01:28:08.207964,2025-06-21 01:28:08.735747,0 days 00:00:00.527783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.02,4m,0.6,0.8,2.0,50.0,,,,,,,,,,,,,,,52.0,0.03,4m,0.9,0.7,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
29,29,-37.812232657936406,2025-06-21 01:28:08.755774,2025-06-21 01:28:09.253563,0 days 00:00:00.497789,,,,,,,,50.0,0.04,1m,0.7,0.7,3.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.02,4m,0.6,0.8,1.5,28.0,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
30,30,-5.18400214692855,2025-06-21 01:28:09.275598,2025-06-21 01:28:09.558314,0 days 00:00:00.282716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.035,2m,0.8,0.8,2.5,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
31,31,-2.7486886559279036,2025-06-21 01:28:09.576340,2025-06-21 01:28:09.854774,0 days 00:00:00.278434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.05,2m,0.9,0.9,2.5,28.0,0.5,1,COMPLETE
32,32,-3.61802583249674,2025-06-21 01:28:09.871713,2025-06-21 01:28:10.125848,0 days 00:00:00.254135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0425,5m,0.9,0.6,2.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
33,33,-14.272215889266228,2025-06-21 01:28:10.142870,2025-06-21 01:28:10.801160,0 days 00:00:00.658290,,,,,,,,,,,,,,,,,,,,,,64.0,0.05,3m,0.7,0.6,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,30.0,0.0375,1m,0.9,0.7,3.0,62.0,44.0,0.035,3m,1.0,0.8,2.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,3,COMPLETE
34,34,-9.05392998388414,2025-06-21 01:28:10.818967,2025-06-21 01:28:11.275618,0 days 00:00:00.456651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.03,4m,0.6,0.9,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0375,3m,0.8,0.7,2.0,64.0,,,,,,,,0.35000000000000003,2,COMPLETE
35,35,-109.11250184184648,2025-06-21 01:28:11.294740,2025-06-21 01:28:11.946429,0 days 00:00:00.651689,,,,,,,,,,,,,,,44.0,0.01,1m,0.7,0.5,2.0,64.0,,,,,,,,64.0,0.03,1m,0.7,0.6,1.5,36.0,24.0,0.0175,2m,0.7,0.7,2.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,3,COMPLETE
36,36,-7.883840795406174,2025-06-21 01:28:11.975374,2025-06-21 01:28:12.242782,0 days 00:00:00.267408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.045000000000000005,1m,0.6,0.9,2.0,62.0,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
37,37,-2.552774635832954,2025-06-21 01:28:12.259606,2025-06-21 01:28:12.716029,0 days 00:00:00.456423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0175,3m,0.9,0.9,2.0,38.0,,,,,,,,52.0,0.0425,2m,0.7,1.0,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
38,38,-8.188263033018428,2025-06-21 01:28:12.733489,2025-06-21 01:28:13.593042,0 days 00:00:00.859553,,,,,,,,,,,,,,,,,,,,,,44.0,0.035,4m,0.8,0.7,1.5,64.0,32.0,0.0425,3m,0.9,0.6,2.5,56.0,24.0,0.01,2m,0.9,1.0,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,54.0,0.025,5m,0.9,0.6,2.5,46.0,,,,,,,,,,,,,,,,,,,,,,0.25,4,COMPLETE
39,39,-28.95457521699233,2025-06-21 01:28:13.613059,2025-06-21 01:28:14.286135,0 days 00:00:00.673076,,,,,,,,,,,,,,,42.0,0.0225,4m,0.8,0.8,3.0,42.0,,,,,,,,,,,,,,,,,,,,,,56.0,0.027500000000000004,1m,0.6,0.6,2.5,54.0,,,,,,,,32.0,0.0225,1m,0.8,0.6,3.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,3,COMPLETE
40,40,-10.372534178039222,2025-06-21 01:28:14.307164,2025-06-21 01:28:16.215024,0 days 00:00:01.907860,44.0,0.02,5m,0.9,0.6,2.5,22.0,,,,,,,,28.0,0.05,2m,0.5,0.9,2.0,28.0,40.0,0.0125,5m,1.0,0.8,3.0,10.0,46.0,0.0175,4m,0.6,0.9,2.0,14.0,,,,,,,,16.0,0.015,2m,0.7,0.7,3.0,18.0,46.0,0.05,3m,0.7,0.8,2.0,36.0,12.0,0.0125,5m,0.9,0.9,2.0,54.0,,,,,,,,26.0,0.02,2m,1.0,0.7,2.0,52.0,,,,,,,,24.0,0.0375,4m,0.7,0.7,2.0,28.0,0.3,9,COMPLETE
41,41,-3.7423767898118916,2025-06-21 01:28:16.236035,2025-06-21 01:28:16.693013,0 days 00:00:00.456978,64.0,0.0225,4m,0.6,0.9,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.05,5m,0.6,0.9,2.5,46.0,,,,,,,,0.1,2,COMPLETE
42,42,-0.04817170235882256,2025-06-21 01:28:16.710757,2025-06-21 01:28:16.970967,0 days 00:00:00.260210,,,,,,,,,,,,,,,,,,,,,,10.0,0.0425,3m,0.5,0.5,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
43,43,-18.38383190712915,2025-06-21 01:28:16.989402,2025-06-21 01:28:17.256660,0 days 00:00:00.267258,,,,,,,,,,,,,,,52.0,0.04,1m,0.7,0.7,3.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
