,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-5.270662002363864,2025-06-21 00:56:10.638048,2025-06-21 00:56:10.893018,0 days 00:00:00.254970,24.0,0.05,4m,0.5,0.5,3.0,1008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
11,11,-6.099261723394984,2025-06-21 00:56:10.912039,2025-06-21 00:56:11.652256,0 days 00:00:00.740217,,,,,,,,,,,,,,,,,,,,,,864.0,0.05,10m,1.0,0.5,3.0,704.0,1016.0,0.05,10m,0.5,1.0,3.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,0.025,5m,0.5,1.0,3.0,24.0,96.0,0.025,9m,0.5,0.5,3.0,152.0,,,,,,,,,,,,,,,0.2,4,COMPLETE
12,12,-2.3876601753666744,2025-06-21 00:56:11.677796,2025-06-21 00:56:12.252747,0 days 00:00:00.574951,968.0,0.05,10m,0.7,0.7,1.5,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0,0.05,8m,1.0,1.0,1.5,968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.025,3m,0.7,1.0,3.0,992.0,,,,,,,,0.5,3,COMPLETE
13,13,-21.4341951815021,2025-06-21 00:56:12.274213,2025-06-21 00:56:13.207102,0 days 00:00:00.932889,24.0,0.05,4m,0.5,1.0,2.0,48.0,,,,,,,,984.0,0.025,6m,0.9,1.0,1.5,960.0,,,,,,,,984.0,0.05,6m,0.5,0.8,3.0,632.0,,,,,,,,,,,,,,,64.0,0.025,1m,0.5,1.0,3.0,24.0,,,,,,,,,,,,,,,16.0,0.025,6m,0.7,0.5,1.5,608.0,,,,,,,,,,,,,,,0.2,5,COMPLETE
14,14,0.29092749186691996,2025-06-21 00:56:13.228122,2025-06-21 00:56:13.443031,0 days 00:00:00.214909,,,,,,,,,,,,,,,840.0,0.025,10m,0.8,1.0,1.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
15,15,-1.6600533241458277,2025-06-21 00:56:13.464367,2025-06-21 00:56:13.676420,0 days 00:00:00.212053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.0,0.025,9m,0.7,0.7,1.5,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
16,16,-1.0297453811297477,2025-06-21 00:56:13.693046,2025-06-21 00:56:14.070206,0 days 00:00:00.377160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.0,0.025,6m,1.0,0.5,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,464.0,0.025,10m,0.8,0.7,2.5,624.0,,,,,,,,,,,,,,,0.1,2,COMPLETE
17,17,-2.1620392275480174,2025-06-21 00:56:14.087935,2025-06-21 00:56:14.466143,0 days 00:00:00.378208,584.0,0.025,9m,0.8,1.0,3.0,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0,0.025,10m,0.8,0.7,2.5,640.0,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
18,18,-0.9143073499311055,2025-06-21 00:56:14.486170,2025-06-21 00:56:14.696150,0 days 00:00:00.209980,,,,,,,,944.0,0.025,10m,0.7,1.0,2.5,1008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
19,19,-0.7407383230970848,2025-06-21 00:56:14.713689,2025-06-21 00:56:14.933933,0 days 00:00:00.220244,,,,,,,,992.0,0.025,10m,0.7,1.0,2.5,976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
20,20,-3.479166515432135,2025-06-21 00:56:14.950949,2025-06-21 00:56:16.766964,0 days 00:00:01.816015,1008.0,0.025,3m,0.8,0.8,3.0,800.0,760.0,0.025,10m,0.7,1.0,2.0,584.0,696.0,0.05,10m,0.9,1.0,2.0,24.0,968.0,0.025,6m,0.5,0.8,1.5,1016.0,24.0,0.05,7m,1.0,1.0,2.5,16.0,,,,,,,,,,,,,,,,,,,,,,1016.0,0.05,6m,1.0,0.5,3.0,40.0,32.0,0.05,3m,0.7,0.8,2.0,1016.0,712.0,0.05,5m,0.7,0.6,1.5,16.0,200.0,0.025,7m,0.8,0.5,2.5,896.0,992.0,0.05,1m,1.0,1.0,3.0,152.0,0.15000000000000002,10,COMPLETE
21,21,0.15542863451220976,2025-06-21 00:56:16.787993,2025-06-21 00:56:17.015542,0 days 00:00:00.227549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,0.05,8m,0.5,0.8,2.5,720.0,,,,,,,,0.1,1,COMPLETE
22,22,-0.295028873603298,2025-06-21 00:56:17.033111,2025-06-21 00:56:17.243463,0 days 00:00:00.210352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,0.05,8m,0.5,0.8,2.5,752.0,,,,,,,,0.1,1,COMPLETE
23,23,0.5099324797135151,2025-06-21 00:56:17.261193,2025-06-21 00:56:17.613973,0 days 00:00:00.352780,,,,,,,,,,,,,,,48.0,0.025,10m,1.0,0.5,1.5,16.0,,,,,,,,,,,,,,,,,,,,,,56.0,0.05,8m,0.8,0.5,3.0,1008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,2,COMPLETE
24,24,-1.3646655548508442,2025-06-21 00:56:17.633289,2025-06-21 00:56:18.172643,0 days 00:00:00.539354,,,,,,,,24.0,0.025,9m,0.8,0.6,2.0,16.0,,,,,,,,648.0,0.05,8m,0.8,1.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0,0.025,7m,0.8,0.7,2.0,152.0,,,,,,,,,,,,,,,,,,,,,,0.05,3,COMPLETE
25,25,-6.886328348982205,2025-06-21 00:56:18.193674,2025-06-21 00:56:18.592802,0 days 00:00:00.399128,,,,,,,,,,,,,,,,,,,,,,688.0,0.025,1m,0.7,0.6,2.0,456.0,,,,,,,,,,,,,,,80.0,0.05,8m,0.8,0.5,3.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,2,COMPLETE
26,26,-0.795790359775086,2025-06-21 00:56:18.613281,2025-06-21 00:56:18.974248,0 days 00:00:00.360967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,0.05,8m,0.8,0.6,2.5,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.0,0.05,8m,0.7,0.9,2.5,704.0,,,,,,,,0.25,2,COMPLETE
27,27,-0.9842651388938183,2025-06-21 00:56:18.992626,2025-06-21 00:56:19.559349,0 days 00:00:00.566723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,0.025,8m,0.9,0.8,1.5,360.0,440.0,0.05,1m,0.6,0.6,3.0,728.0,816.0,0.05,9m,0.5,0.5,1.5,120.0,0.15000000000000002,3,COMPLETE
28,28,-12.884234027961071,2025-06-21 00:56:19.581374,2025-06-21 00:56:20.538955,0 days 00:00:00.957581,560.0,0.025,1m,0.7,0.6,2.5,224.0,632.0,0.025,3m,0.9,0.8,2.0,728.0,,,,,,,,56.0,0.05,2m,0.5,0.8,1.5,736.0,368.0,0.025,2m,0.6,0.8,1.5,448.0,,,,,,,,,,,,,,,992.0,0.025,2m,0.6,0.5,1.5,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,5,COMPLETE
29,29,-4.436722121992403,2025-06-21 00:56:20.559356,2025-06-21 00:56:20.956058,0 days 00:00:00.396702,760.0,0.05,2m,0.9,0.9,1.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.025,3m,1.0,1.0,3.0,512.0,0.25,2,COMPLETE
30,30,-0.557512148078233,2025-06-21 00:56:20.974525,2025-06-21 00:56:21.499481,0 days 00:00:00.524956,,,,,,,,,,,,,,,24.0,0.025,10m,1.0,0.5,1.5,16.0,,,,,,,,,,,,,,,,,,,,,,312.0,0.05,7m,1.0,0.7,2.5,776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.0,0.05,6m,0.8,0.8,2.0,488.0,0.2,3,COMPLETE
31,31,-0.48703888099275894,2025-06-21 00:56:21.523266,2025-06-21 00:56:21.767385,0 days 00:00:00.244119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,0.025,6m,0.7,1.0,1.5,584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
32,32,0.6422271728488963,2025-06-21 00:56:21.784402,2025-06-21 00:56:22.010419,0 days 00:00:00.226017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.0,0.025,4m,0.7,0.7,2.0,320.0,0.1,1,COMPLETE
33,33,-7.106584965942756,2025-06-21 00:56:22.027266,2025-06-21 00:56:22.254032,0 days 00:00:00.226766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.025,2m,0.5,0.6,3.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
34,34,-1.245883678641825,2025-06-21 00:56:22.274384,2025-06-21 00:56:22.643000,0 days 00:00:00.368616,,,,,,,,192.0,0.025,8m,0.6,0.6,3.0,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0,0.05,4m,0.5,1.0,1.5,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,2,COMPLETE
35,35,-4.957358954779989,2025-06-21 00:56:22.660118,2025-06-21 00:56:23.206266,0 days 00:00:00.546148,352.0,0.025,8m,0.6,0.9,2.5,728.0,,,,,,,,704.0,0.025,9m,0.8,0.5,2.0,280.0,,,,,,,,,,,,,,,,,,,,,,912.0,0.05,3m,0.7,0.8,2.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,3,COMPLETE
36,36,-2.2986180389158695,2025-06-21 00:56:23.227364,2025-06-21 00:56:23.462251,0 days 00:00:00.234887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.05,4m,0.8,0.8,3.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
37,37,-3.880042142763918,2025-06-21 00:56:23.484791,2025-06-21 00:56:24.663040,0 days 00:00:01.178249,760.0,0.05,10m,0.9,0.6,2.0,384.0,592.0,0.05,5m,0.9,0.9,2.5,776.0,,,,,,,,,,,,,,,,,,,,,,40.0,0.05,5m,1.0,0.8,2.0,904.0,,,,,,,,368.0,0.025,8m,1.0,0.7,2.5,632.0,424.0,0.025,3m,0.7,0.8,3.0,616.0,760.0,0.05,6m,0.5,1.0,2.5,1024.0,,,,,,,,216.0,0.05,4m,0.8,0.9,2.0,600.0,,,,,,,,0.05,7,COMPLETE
38,38,-1.2779614137750057,2025-06-21 00:56:24.682573,2025-06-21 00:56:25.100233,0 days 00:00:00.417660,,,,,,,,816.0,0.025,4m,0.6,0.9,2.0,552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,0.025,9m,0.7,0.8,1.5,192.0,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
39,39,0.5915861053603819,2025-06-21 00:56:25.119956,2025-06-21 00:56:25.331775,0 days 00:00:00.211819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.0,0.025,4m,0.7,0.7,2.0,312.0,0.45,1,COMPLETE
40,40,-2.4915049296054685,2025-06-21 00:56:25.349828,2025-06-21 00:56:25.927368,0 days 00:00:00.577540,,,,,,,,456.0,0.05,6m,0.9,0.6,3.0,928.0,,,,,,,,,,,,,,,776.0,0.05,5m,0.8,0.5,2.5,776.0,,,,,,,,520.0,0.05,1m,0.9,0.6,2.5,616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,3,COMPLETE
41,41,-0.65894009365762,2025-06-21 00:56:25.947293,2025-06-21 00:56:26.176539,0 days 00:00:00.229246,,,,,,,,,,,,,,,96.0,0.025,5m,1.0,0.8,1.5,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
42,42,-4.554361124502345,2025-06-21 00:56:26.194566,2025-06-21 00:56:26.407315,0 days 00:00:00.212749,,,,,,,,144.0,0.025,5m,0.6,0.7,2.0,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
43,43,0.48329098820383243,2025-06-21 00:56:26.425657,2025-06-21 00:56:26.789432,0 days 00:00:00.363775,432.0,0.025,9m,0.6,0.7,3.0,832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.0,0.05,5m,0.5,0.5,2.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
44,44,0.2378096095454605,2025-06-21 00:56:26.807541,2025-06-21 00:56:27.187359,0 days 00:00:00.379818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0,0.05,5m,0.8,0.5,2.0,360.0,,,,,,,,,,,,,,,,,,,,,,624.0,0.025,4m,0.7,0.7,2.0,312.0,0.4,2,COMPLETE
