,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-4.720331430339955,2025-06-21 00:54:26.262705,2025-06-21 00:54:26.502314,0 days 00:00:00.239609,32.0,0.025,2m,0.7,1.0,3.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
11,11,-2.3376951655371623,2025-06-21 00:54:26.528845,2025-06-21 00:54:27.300156,0 days 00:00:00.771311,64.0,0.05,10m,1.0,1.0,1.5,984.0,,,,,,,,40.0,0.025,8m,0.5,0.6,1.5,48.0,952.0,0.05,3m,0.5,1.0,1.5,1024.0,,,,,,,,,,,,,,,688.0,0.025,8m,0.6,1.0,3.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,4,COMPLETE
12,12,1.0859674277041749,2025-06-21 00:54:27.318676,2025-06-21 00:54:27.891842,0 days 00:00:00.573166,,,,,,,,,,,,,,,200.0,0.025,7m,0.7,1.0,1.5,56.0,,,,,,,,40.0,0.025,5m,0.5,0.5,2.5,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.0,0.05,10m,1.0,0.9,1.5,64.0,,,,,,,,0.2,3,COMPLETE
13,13,-2.2579505208835653,2025-06-21 00:54:27.911876,2025-06-21 00:54:28.859000,0 days 00:00:00.947124,912.0,0.025,5m,0.5,0.8,3.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.0,0.05,1m,0.5,1.0,3.0,128.0,,,,,,,,,,,,,,,16.0,0.05,2m,1.0,0.5,3.0,1000.0,,,,,,,,,,,,,,,1016.0,0.05,2m,1.0,1.0,1.5,672.0,984.0,0.025,7m,1.0,1.0,3.0,24.0,0.2,5,COMPLETE
14,14,-6.883181651633296,2025-06-21 00:54:28.883030,2025-06-21 00:54:29.111137,0 days 00:00:00.228107,,,,,,,,72.0,0.025,10m,0.8,1.0,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
15,15,-1.874306789106226,2025-06-21 00:54:29.132164,2025-06-21 00:54:29.698973,0 days 00:00:00.566809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,0.025,6m,1.0,0.8,3.0,1000.0,,,,,,,,,,,,,,,976.0,0.025,3m,1.0,0.5,1.5,1016.0,,,,,,,,,,,,,,,,,,,,,,664.0,0.05,8m,0.8,0.9,2.5,24.0,0.5,3,COMPLETE
16,16,-3.3545453488521484,2025-06-21 00:54:29.719101,2025-06-21 00:54:30.843947,0 days 00:00:01.124846,384.0,0.05,3m,0.8,0.5,1.5,520.0,,,,,,,,184.0,0.025,7m,0.7,1.0,1.5,40.0,32.0,0.025,2m,0.7,0.5,1.5,48.0,,,,,,,,,,,,,,,504.0,0.025,1m,0.7,0.8,3.0,1024.0,,,,,,,,24.0,0.05,5m,0.8,0.7,3.0,600.0,,,,,,,,,,,,,,,744.0,0.05,7m,0.9,0.9,1.5,40.0,,,,,,,,0.25,6,COMPLETE
17,17,1.219247013105227,2025-06-21 00:54:30.865975,2025-06-21 00:54:31.261960,0 days 00:00:00.395985,,,,,,,,296.0,0.025,3m,0.5,0.7,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,648.0,0.05,7m,0.5,0.9,2.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
18,18,-5.206338661404244,2025-06-21 00:54:31.281984,2025-06-21 00:54:31.667500,0 days 00:00:00.385516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.0,0.05,7m,0.5,1.0,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.025,1m,1.0,0.5,1.5,1016.0,,,,,,,,,,,,,,,0.4,2,COMPLETE
19,19,-4.804568112509422,2025-06-21 00:54:31.686970,2025-06-21 00:54:32.538008,0 days 00:00:00.851038,,,,,,,,,,,,,,,,,,,,,,672.0,0.05,6m,0.8,1.0,2.0,992.0,144.0,0.025,5m,0.6,0.7,1.5,416.0,784.0,0.05,2m,0.7,0.8,2.0,224.0,520.0,0.025,8m,0.8,1.0,2.5,608.0,,,,,,,,,,,,,,,,,,,,,,1024.0,0.025,4m,0.5,1.0,1.5,584.0,,,,,,,,,,,,,,,0.35000000000000003,5,COMPLETE
20,20,-7.431032231845663,2025-06-21 00:54:32.560222,2025-06-21 00:54:32.954318,0 days 00:00:00.394096,432.0,0.025,1m,0.7,0.8,2.5,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.0,0.05,2m,1.0,1.0,1.5,32.0,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
21,21,0.9728396868306396,2025-06-21 00:54:32.976346,2025-06-21 00:54:33.507043,0 days 00:00:00.530697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,0.05,3m,0.6,0.9,2.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0,0.05,5m,0.8,0.5,2.5,824.0,,,,,,,,1008.0,0.025,2m,0.8,0.5,2.5,296.0,0.35000000000000003,3,COMPLETE
22,22,-1.8845309834264234,2025-06-21 00:54:33.526967,2025-06-21 00:54:34.054083,0 days 00:00:00.527116,,,,,,,,,,,,,,,320.0,0.025,7m,0.7,0.9,1.5,248.0,496.0,0.025,7m,1.0,0.7,3.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0,0.05,5m,0.8,0.8,1.5,848.0,,,,,,,,0.3,3,COMPLETE
23,23,0.35217772235082107,2025-06-21 00:54:34.073210,2025-06-21 00:54:34.295387,0 days 00:00:00.222177,,,,,,,,296.0,0.025,3m,0.5,0.7,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
24,24,-25.35712696690905,2025-06-21 00:54:34.314418,2025-06-21 00:54:35.006360,0 days 00:00:00.691942,,,,,,,,,,,,,,,,,,,,,,992.0,0.05,9m,0.5,0.5,2.0,712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.0,0.025,1m,0.7,0.8,1.5,64.0,,,,,,,,,,,,,,,824.0,0.05,10m,0.8,1.0,2.0,448.0,24.0,0.05,10m,0.9,0.8,2.0,984.0,0.25,4,COMPLETE
25,25,-5.016683615918144,2025-06-21 00:54:35.026073,2025-06-21 00:54:35.397014,0 days 00:00:00.370941,,,,,,,,,,,,,,,,,,,,,,56.0,0.025,1m,0.7,0.9,1.5,264.0,,,,,,,,,,,,,,,968.0,0.025,6m,1.0,0.8,1.5,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
26,26,-3.6691746029555192,2025-06-21 00:54:35.416418,2025-06-21 00:54:36.350657,0 days 00:00:00.934239,656.0,0.05,8m,0.8,0.9,2.0,304.0,,,,,,,,360.0,0.025,10m,0.6,1.0,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,720.0,0.05,9m,0.7,0.9,2.5,800.0,,,,,,,,,,,,,,,1024.0,0.025,7m,0.5,1.0,3.0,928.0,,,,,,,,472.0,0.025,1m,0.9,0.8,2.0,776.0,,,,,,,,0.35000000000000003,5,COMPLETE
27,27,-2.4862837630659524,2025-06-21 00:54:36.385211,2025-06-21 00:54:38.475438,0 days 00:00:02.090227,256.0,0.025,6m,0.6,0.7,1.5,800.0,240.0,0.025,2m,0.7,0.7,2.5,256.0,176.0,0.05,1m,0.8,0.9,2.5,488.0,,,,,,,,16.0,0.025,5m,0.5,0.5,2.5,32.0,496.0,0.05,7m,0.8,0.9,2.5,64.0,,,,,,,,16.0,0.025,6m,0.9,1.0,2.0,976.0,,,,,,,,608.0,0.05,3m,0.8,0.5,2.0,96.0,584.0,0.025,9m,0.8,0.8,2.5,16.0,1016.0,0.05,6m,0.9,0.9,2.0,448.0,536.0,0.025,5m,0.5,0.9,2.5,256.0,0.3,10,COMPLETE
28,28,-0.7989824522656709,2025-06-21 00:54:38.506497,2025-06-21 00:54:39.174468,0 days 00:00:00.667971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,0.05,4m,0.5,1.0,2.5,336.0,,,,,,,,320.0,0.05,7m,0.5,1.0,2.0,408.0,,,,,,,,792.0,0.05,3m,0.9,0.6,2.0,736.0,0.45,3,COMPLETE
29,29,-4.728544611421908,2025-06-21 00:54:39.195007,2025-06-21 00:54:39.644089,0 days 00:00:00.449082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,0.025,8m,0.7,0.5,2.5,32.0,48.0,0.025,4m,0.6,0.7,2.0,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
30,30,-4.737976038729157,2025-06-21 00:54:39.663118,2025-06-21 00:54:40.392019,0 days 00:00:00.728901,,,,,,,,,,,,,,,400.0,0.025,4m,0.6,0.7,1.5,200.0,648.0,0.05,4m,0.8,0.7,2.5,768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,0.025,3m,0.9,0.6,1.5,416.0,,,,,,,,864.0,0.025,1m,0.7,0.6,3.0,408.0,0.25,4,COMPLETE
31,31,0.0877168566660797,2025-06-21 00:54:40.413147,2025-06-21 00:54:40.937912,0 days 00:00:00.524765,,,,,,,,,,,,,,,,,,,,,,360.0,0.025,5m,0.9,0.9,2.0,768.0,304.0,0.025,5m,0.8,0.7,2.0,200.0,,,,,,,,,,,,,,,,,,,,,,744.0,0.025,9m,0.9,0.6,3.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,3,COMPLETE
32,32,0.7941275337133075,2025-06-21 00:54:40.957783,2025-06-21 00:54:41.480620,0 days 00:00:00.522837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.025,9m,0.5,0.5,3.0,528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,0.05,5m,0.8,0.5,2.5,968.0,,,,,,,,1024.0,0.025,2m,0.8,0.5,2.5,224.0,0.35000000000000003,3,COMPLETE
33,33,-2.9298451498733966,2025-06-21 00:54:41.500076,2025-06-21 00:54:42.035197,0 days 00:00:00.535121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,0.025,7m,0.9,0.7,2.0,384.0,416.0,0.025,4m,0.8,1.0,2.5,808.0,,,,,,,,,,,,,,,456.0,0.05,5m,0.7,0.6,2.5,776.0,,,,,,,,,,,,,,,0.3,3,COMPLETE
34,34,-0.4430501013714076,2025-06-21 00:54:42.054831,2025-06-21 00:54:42.404424,0 days 00:00:00.349593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.0,0.05,8m,0.7,0.8,2.0,328.0,416.0,0.025,6m,1.0,0.7,3.0,704.0,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
35,35,0.9197412797511402,2025-06-21 00:54:42.423082,2025-06-21 00:54:43.110991,0 days 00:00:00.687909,,,,,,,,632.0,0.025,3m,0.6,0.5,3.0,216.0,16.0,0.05,7m,0.6,0.9,2.0,696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,0.025,10m,0.6,0.9,2.5,800.0,,,,,,,,,,,,,,,568.0,0.025,2m,1.0,0.7,1.5,32.0,,,,,,,,0.4,4,COMPLETE
36,36,-0.7237412118853279,2025-06-21 00:54:43.131011,2025-06-21 00:54:43.353065,0 days 00:00:00.222054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,0.05,2m,1.0,0.6,2.5,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
37,37,-1.8581493873716453,2025-06-21 00:54:43.374094,2025-06-21 00:54:44.220282,0 days 00:00:00.846188,,,,,,,,200.0,0.05,5m,0.6,0.8,2.0,184.0,776.0,0.025,5m,0.5,0.7,3.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.05,5m,0.5,0.8,2.0,696.0,16.0,0.05,5m,0.9,0.8,3.0,840.0,832.0,0.05,4m,0.7,0.9,1.5,280.0,,,,,,,,0.25,5,COMPLETE
38,38,-3.374054735685982,2025-06-21 00:54:44.240138,2025-06-21 00:54:45.445571,0 days 00:00:01.205433,,,,,,,,,,,,,,,216.0,0.05,7m,0.8,1.0,1.5,152.0,,,,,,,,240.0,0.025,4m,0.7,0.8,2.0,472.0,1000.0,0.05,3m,0.6,0.9,2.0,288.0,736.0,0.025,10m,0.5,0.9,1.5,80.0,992.0,0.025,2m,0.7,0.5,2.0,560.0,,,,,,,,,,,,,,,,,,,,,,384.0,0.025,2m,0.9,1.0,2.0,912.0,528.0,0.025,2m,0.9,0.5,2.5,136.0,0.1,7,COMPLETE
39,39,-15.63866211950264,2025-06-21 00:54:45.465778,2025-06-21 00:54:46.206484,0 days 00:00:00.740706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.0,0.025,10m,0.9,0.6,2.5,128.0,,,,,,,,,,,,,,,656.0,0.05,9m,1.0,0.9,2.5,640.0,,,,,,,,744.0,0.025,1m,0.7,0.6,1.5,264.0,720.0,0.05,6m,0.6,0.6,2.0,608.0,,,,,,,,,,,,,,,0.3,4,COMPLETE
40,40,-0.2780909897537179,2025-06-21 00:54:46.226517,2025-06-21 00:54:46.574881,0 days 00:00:00.348364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,0.05,8m,0.6,0.5,2.5,776.0,,,,,,,,,,,,,,,880.0,0.05,10m,0.8,0.9,2.5,680.0,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
41,41,-2.371413231480809,2025-06-21 00:54:46.597659,2025-06-21 00:54:47.304360,0 days 00:00:00.706701,,,,,,,,616.0,0.025,3m,0.6,0.5,3.0,200.0,,,,,,,,,,,,,,,,,,,,,,824.0,0.05,9m,0.5,0.9,2.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,0.05,3m,0.9,0.5,2.5,864.0,,,,,,,,896.0,0.025,2m,0.8,0.7,2.0,376.0,0.4,4,COMPLETE
