,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
14,14,-5.143212966494144,2025-06-21 01:26:40.104006,2025-06-21 01:26:40.954772,0 days 00:00:00.850766,30.0,0.035,2m,0.8,1.0,3.0,42.0,,,,,,,,36.0,0.035,5m,1.0,0.8,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.05,2m,0.5,0.6,1.5,62.0,,,,,,,,,,,,,,,,,,,,,,12.0,0.01,5m,0.6,1.0,1.5,62.0,0.4,4,COMPLETE
15,15,-0.4710538362589647,2025-06-21 01:26:40.973803,2025-06-21 01:26:41.227101,0 days 00:00:00.253298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.05,4m,0.5,0.5,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
16,16,-1.5910027651213083,2025-06-21 01:26:41.244166,2025-06-21 01:26:41.498005,0 days 00:00:00.253839,,,,,,,,,,,,,,,,,,,,,,12.0,0.0475,4m,0.7,0.7,2.5,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
17,17,-34.7993290578876,2025-06-21 01:26:41.515038,2025-06-21 01:26:43.196138,0 days 00:00:01.681100,62.0,0.0125,1m,0.5,0.8,2.0,60.0,,,,,,,,34.0,0.01,4m,0.7,0.8,3.0,64.0,30.0,0.0325,1m,0.7,0.9,2.0,46.0,50.0,0.015,5m,1.0,0.8,1.5,44.0,64.0,0.05,4m,0.5,0.5,2.0,10.0,,,,,,,,10.0,0.0375,2m,0.9,1.0,1.5,24.0,,,,,,,,10.0,0.0425,4m,0.5,0.5,3.0,32.0,40.0,0.01,5m,0.5,0.5,2.0,60.0,,,,,,,,,,,,,,,0.2,8,COMPLETE
18,18,-47.68741384248905,2025-06-21 01:26:43.227405,2025-06-21 01:26:44.737899,0 days 00:00:01.510494,,,,,,,,,,,,,,,64.0,0.04,1m,0.6,0.5,2.0,26.0,62.0,0.04,5m,0.8,0.6,1.5,24.0,40.0,0.05,1m,0.7,1.0,2.5,58.0,50.0,0.05,4m,0.6,0.5,2.0,10.0,64.0,0.0475,5m,1.0,0.5,1.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.05,1m,0.7,0.5,3.0,36.0,18.0,0.015,4m,1.0,0.5,3.0,58.0,0.3,7,COMPLETE
19,19,-8.960029272217781,2025-06-21 01:26:44.757927,2025-06-21 01:26:45.211277,0 days 00:00:00.453350,,,,,,,,36.0,0.01,3m,1.0,0.5,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.01,4m,0.8,0.9,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
20,20,-21.210293133771586,2025-06-21 01:26:45.231939,2025-06-21 01:26:46.296677,0 days 00:00:01.064738,,,,,,,,,,,,,,,46.0,0.0225,2m,0.8,0.9,3.0,52.0,,,,,,,,,,,,,,,54.0,0.0225,4m,0.6,0.7,2.5,22.0,,,,,,,,,,,,,,,10.0,0.015,3m,0.7,0.7,3.0,10.0,,,,,,,,40.0,0.05,1m,0.7,0.8,2.5,34.0,,,,,,,,32.0,0.027500000000000004,1m,0.7,1.0,3.0,44.0,0.2,5,COMPLETE
21,21,-103.0957321334488,2025-06-21 01:26:46.316593,2025-06-21 01:26:46.799631,0 days 00:00:00.483038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0325,3m,0.6,0.6,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.025,1m,0.8,0.8,1.5,10.0,0.25,2,COMPLETE
22,22,-52.19103774927153,2025-06-21 01:26:46.819039,2025-06-21 01:26:47.682157,0 days 00:00:00.863118,20.0,0.04,3m,0.9,0.5,2.5,36.0,,,,,,,,50.0,0.0225,5m,1.0,0.7,2.0,22.0,,,,,,,,10.0,0.02,1m,0.5,0.5,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.05,4m,1.0,0.7,2.0,40.0,0.25,4,COMPLETE
23,23,-6.227617492338444,2025-06-21 01:26:47.703335,2025-06-21 01:26:47.956273,0 days 00:00:00.252938,,,,,,,,,,,,,,,26.0,0.0425,5m,0.6,0.5,2.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
24,24,-11.194266906039338,2025-06-21 01:26:47.972016,2025-06-21 01:26:48.447042,0 days 00:00:00.475026,46.0,0.0225,2m,0.7,0.7,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,64.0,0.025,3m,0.9,0.7,3.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,2,COMPLETE
25,25,-7.045184458889184,2025-06-21 01:26:48.468133,2025-06-21 01:26:49.327457,0 days 00:00:00.859324,,,,,,,,,,,,,,,,,,,,,,44.0,0.0325,5m,1.0,0.5,1.5,30.0,,,,,,,,,,,,,,,34.0,0.01,2m,1.0,1.0,2.5,20.0,,,,,,,,40.0,0.0325,2m,0.8,0.8,2.0,64.0,,,,,,,,,,,,,,,34.0,0.03,4m,1.0,1.0,1.5,40.0,,,,,,,,0.45,4,COMPLETE
26,26,-9.364374586216906,2025-06-21 01:26:49.350986,2025-06-21 01:26:50.024297,0 days 00:00:00.673311,,,,,,,,34.0,0.0475,4m,0.5,0.7,3.0,12.0,24.0,0.027500000000000004,4m,0.8,0.9,1.5,22.0,,,,,,,,,,,,,,,24.0,0.0425,5m,0.7,0.6,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,3,COMPLETE
27,27,-3.706489156153801,2025-06-21 01:26:50.046325,2025-06-21 01:26:50.297507,0 days 00:00:00.251182,,,,,,,,62.0,0.04,5m,0.8,0.7,2.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
28,28,-5.1191915738829765,2025-06-21 01:26:50.314143,2025-06-21 01:26:50.779052,0 days 00:00:00.464909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.0325,1m,1.0,1.0,2.0,64.0,10.0,0.0375,4m,0.8,0.8,2.5,38.0,,,,,,,,,,,,,,,0.25,2,COMPLETE
29,29,-46.66444685254233,2025-06-21 01:26:50.799227,2025-06-21 01:26:51.462970,0 days 00:00:00.663743,,,,,,,,26.0,0.0375,1m,0.9,0.8,2.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0325,1m,0.9,0.7,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,26.0,0.01,1m,1.0,0.5,2.0,28.0,,,,,,,,,,,,,,,0.35000000000000003,3,COMPLETE
30,30,-4.502150757330729,2025-06-21 01:26:51.485874,2025-06-21 01:26:51.936007,0 days 00:00:00.450133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.05,5m,0.6,0.7,3.0,30.0,,,,,,,,,,,,,,,50.0,0.0225,5m,0.6,0.9,1.5,50.0,,,,,,,,,,,,,,,0.2,2,COMPLETE
31,31,-5.723397788925703,2025-06-21 01:26:51.973217,2025-06-21 01:26:52.242105,0 days 00:00:00.268888,,,,,,,,,,,,,,,44.0,0.015,2m,0.9,0.7,2.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
32,32,0.5985078126573965,2025-06-21 01:26:52.257397,2025-06-21 01:26:52.518177,0 days 00:00:00.260780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.027500000000000004,3m,0.5,0.6,2.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
33,33,-7.835954173639608,2025-06-21 01:26:52.536889,2025-06-21 01:26:52.785929,0 days 00:00:00.249040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.04,5m,0.5,0.6,2.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
34,34,-29.54680254759121,2025-06-21 01:26:52.804826,2025-06-21 01:26:53.264012,0 days 00:00:00.459186,26.0,0.0425,1m,0.9,0.6,2.0,44.0,,,,,,,,,,,,,,,,,,,,,,40.0,0.0475,4m,0.7,1.0,2.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
35,35,-7.020195806012808,2025-06-21 01:26:53.282431,2025-06-21 01:26:54.127940,0 days 00:00:00.845509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.027500000000000004,5m,0.9,0.6,2.5,22.0,,,,,,,,,,,,,,,28.0,0.03,3m,0.5,0.6,2.5,50.0,,,,,,,,62.0,0.03,5m,0.7,0.8,2.0,30.0,,,,,,,,,,,,,,,44.0,0.0375,2m,0.5,0.5,2.5,28.0,0.45,4,COMPLETE
36,36,-4.649525797161999,2025-06-21 01:26:54.148032,2025-06-21 01:26:54.801132,0 days 00:00:00.653100,,,,,,,,,,,,,,,,,,,,,,46.0,0.04,5m,0.9,0.5,1.5,52.0,,,,,,,,,,,,,,,,,,,,,,30.0,0.025,3m,0.6,0.6,2.5,62.0,,,,,,,,,,,,,,,26.0,0.0425,3m,0.8,0.7,2.5,48.0,,,,,,,,,,,,,,,0.25,3,COMPLETE
37,37,-0.539064208090522,2025-06-21 01:26:54.821156,2025-06-21 01:26:55.078112,0 days 00:00:00.256956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.045000000000000005,4m,0.5,0.5,2.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
38,38,-2.022679656628553,2025-06-21 01:26:55.095133,2025-06-21 01:26:55.349298,0 days 00:00:00.254165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.02,5m,0.7,0.9,3.0,48.0,0.5,1,COMPLETE
39,39,-6.020747840055138,2025-06-21 01:26:55.365437,2025-06-21 01:26:55.617817,0 days 00:00:00.252380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.025,4m,0.8,0.9,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
40,40,-6.249170709392514,2025-06-21 01:26:55.637837,2025-06-21 01:26:56.097659,0 days 00:00:00.459822,,,,,,,,46.0,0.0125,3m,0.7,0.9,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,58.0,0.045000000000000005,4m,0.5,0.5,2.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
41,41,-0.5305554774324569,2025-06-21 01:26:56.115703,2025-06-21 01:26:56.375323,0 days 00:00:00.259620,,,,,,,,,,,,,,,,,,,,,,52.0,0.0225,5m,0.8,0.6,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
42,42,-7.81295505333646,2025-06-21 01:26:56.391109,2025-06-21 01:26:56.647733,0 days 00:00:00.256624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.01,4m,0.6,0.8,1.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
43,43,-34.10699209545323,2025-06-21 01:26:56.669702,2025-06-21 01:26:58.549309,0 days 00:00:01.879607,,,,,,,,50.0,0.0375,4m,0.5,0.6,2.0,64.0,56.0,0.04,1m,0.6,0.9,2.0,32.0,54.0,0.0225,1m,0.8,0.6,2.0,14.0,50.0,0.0225,5m,0.6,0.6,2.0,54.0,58.0,0.045000000000000005,4m,0.5,0.5,3.0,54.0,,,,,,,,,,,,,,,32.0,0.035,5m,0.7,1.0,2.0,32.0,26.0,0.027500000000000004,3m,0.7,0.5,2.5,44.0,48.0,0.0175,5m,0.6,0.6,2.0,22.0,48.0,0.04,5m,0.8,0.7,3.0,40.0,,,,,,,,0.45,9,COMPLETE
