,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-11.24880276186258,2025-06-21 01:49:31.583590,2025-06-21 01:49:32.854113,0 days 00:00:01.270523,12.0,0.01,1m,0.5,0.5,3.0,56.0,,,,,,,,,,,,,,,62.0,0.01,1m,1.0,1.0,3.0,64.0,,,,,,,,,,,,,,,64.0,0.05,4m,0.5,0.5,1.5,10.0,,,,,,,,14.0,0.05,2m,1.0,0.5,1.5,10.0,26.0,0.0325,3m,0.5,0.5,2.0,60.0,,,,,,,,,,,,,,,10.0,0.05,4m,0.6,0.5,3.0,62.0,0.35000000000000003,6,COMPLETE
11,11,-52.11472163398916,2025-06-21 01:49:32.893264,2025-06-21 01:49:34.619070,0 days 00:00:01.725806,64.0,0.05,3m,0.9,1.0,1.5,14.0,64.0,0.05,1m,0.5,0.5,2.0,62.0,,,,,,,,,,,,,,,64.0,0.05,1m,1.0,0.6,1.5,10.0,14.0,0.0175,3m,0.5,1.0,3.0,36.0,,,,,,,,56.0,0.05,4m,1.0,0.5,1.5,14.0,,,,,,,,62.0,0.01,4m,0.8,0.6,3.0,38.0,,,,,,,,64.0,0.03,1m,1.0,1.0,3.0,64.0,64.0,0.04,1m,1.0,1.0,2.0,10.0,0.05,8,COMPLETE
12,12,-13.742631760978364,2025-06-21 01:49:34.639342,2025-06-21 01:49:35.711147,0 days 00:00:01.071805,,,,,,,,,,,,,,,54.0,0.04,2m,0.7,0.5,1.5,14.0,34.0,0.05,2m,1.0,0.5,1.5,60.0,,,,,,,,10.0,0.027500000000000004,3m,0.6,0.5,3.0,42.0,,,,,,,,40.0,0.01,4m,0.8,1.0,1.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.03,1m,0.8,0.8,2.5,14.0,0.15000000000000002,5,COMPLETE
13,13,-11.939251456832702,2025-06-21 01:49:35.734101,2025-06-21 01:49:36.838106,0 days 00:00:01.104005,38.0,0.0425,2m,0.8,0.8,2.0,30.0,,,,,,,,,,,,,,,34.0,0.025,2m,0.8,0.8,1.5,48.0,,,,,,,,26.0,0.045000000000000005,4m,1.0,1.0,3.0,64.0,10.0,0.01,1m,0.8,1.0,1.5,14.0,,,,,,,,38.0,0.0125,3m,1.0,0.7,2.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,5,COMPLETE
14,14,-1.6282445602792226,2025-06-21 01:49:36.861139,2025-06-21 01:49:37.851603,0 days 00:00:00.990464,,,,,,,,,,,,,,,,,,,,,,10.0,0.0325,4m,0.9,0.5,2.0,46.0,,,,,,,,28.0,0.02,5m,0.7,0.7,2.5,30.0,,,,,,,,62.0,0.05,5m,0.8,0.5,3.0,26.0,62.0,0.015,5m,0.5,0.7,2.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,4,COMPLETE
15,15,-4.334060319950116,2025-06-21 01:49:37.886177,2025-06-21 01:49:38.839828,0 days 00:00:00.953651,,,,,,,,46.0,0.0375,4m,1.0,1.0,3.0,10.0,,,,,,,,,,,,,,,42.0,0.05,3m,0.7,0.7,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,12.0,0.0225,5m,0.9,0.8,2.0,30.0,,,,,,,,58.0,0.0475,5m,1.0,0.5,1.5,14.0,,,,,,,,,,,,,,,0.25,4,COMPLETE
16,16,-3.766819818867152,2025-06-21 01:49:38.864862,2025-06-21 01:49:40.503202,0 days 00:00:01.638340,,,,,,,,46.0,0.0375,4m,1.0,1.0,3.0,10.0,64.0,0.01,5m,1.0,1.0,3.0,64.0,,,,,,,,40.0,0.05,3m,0.7,0.7,3.0,62.0,32.0,0.0375,5m,0.6,0.6,2.5,20.0,,,,,,,,,,,,,,,,,,,,,,10.0,0.05,1m,1.0,1.0,1.5,64.0,,,,,,,,10.0,0.05,5m,0.5,0.8,1.5,10.0,26.0,0.01,2m,0.5,0.5,3.0,62.0,0.3,7,COMPLETE
17,17,-7.229797445576962,2025-06-21 01:49:40.525222,2025-06-21 01:49:41.953610,0 days 00:00:01.428388,,,,,,,,44.0,0.0375,4m,0.9,1.0,3.0,32.0,64.0,0.01,5m,1.0,1.0,3.0,64.0,48.0,0.04,4m,0.7,0.8,3.0,40.0,40.0,0.0375,3m,0.8,0.8,2.5,44.0,,,,,,,,62.0,0.05,5m,0.8,0.7,2.0,62.0,64.0,0.04,5m,0.8,0.5,3.0,24.0,,,,,,,,,,,,,,,30.0,0.01,4m,0.5,0.9,3.0,64.0,,,,,,,,,,,,,,,0.4,7,COMPLETE
18,18,-17.898379794659025,2025-06-21 01:49:41.975949,2025-06-21 01:49:43.449734,0 days 00:00:01.473785,34.0,0.0175,5m,0.7,0.8,2.5,64.0,40.0,0.0375,1m,0.7,0.8,2.0,42.0,,,,,,,,,,,,,,,28.0,0.0425,5m,0.7,0.7,2.0,52.0,32.0,0.04,5m,0.6,0.6,2.5,20.0,46.0,0.035,4m,0.7,1.0,2.0,26.0,30.0,0.04,2m,0.7,1.0,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.01,2m,0.5,0.5,3.0,64.0,0.3,7,COMPLETE
19,19,-6.362438171114796,2025-06-21 01:49:43.471289,2025-06-21 01:49:45.193840,0 days 00:00:01.722551,,,,,,,,56.0,0.027500000000000004,3m,0.9,0.7,2.5,24.0,44.0,0.0125,5m,1.0,1.0,3.0,64.0,26.0,0.015,4m,0.9,0.7,2.0,44.0,,,,,,,,38.0,0.0375,5m,0.6,0.6,2.5,30.0,,,,,,,,,,,,,,,48.0,0.025,4m,0.5,0.8,2.0,64.0,10.0,0.05,1m,1.0,1.0,1.5,64.0,,,,,,,,10.0,0.05,5m,0.5,0.8,1.5,10.0,30.0,0.0175,2m,0.5,0.6,2.5,50.0,0.15000000000000002,8,COMPLETE
20,20,-51.87472182148616,2025-06-21 01:49:45.215024,2025-06-21 01:49:46.092884,0 days 00:00:00.877860,26.0,0.0225,1m,0.5,0.7,2.5,32.0,,,,,,,,,,,,,,,44.0,0.05,4m,0.7,0.6,1.5,30.0,,,,,,,,,,,,,,,10.0,0.0125,2m,0.5,0.5,2.5,24.0,10.0,0.02,5m,0.9,0.7,3.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4,COMPLETE
21,21,-10.866837909214965,2025-06-21 01:49:46.114926,2025-06-21 01:49:46.979176,0 days 00:00:00.864250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0475,3m,0.7,0.7,3.0,64.0,,,,,,,,,,,,,,,64.0,0.045000000000000005,5m,0.5,0.9,2.0,48.0,,,,,,,,24.0,0.0375,1m,0.9,1.0,2.0,52.0,,,,,,,,10.0,0.0425,5m,0.5,0.7,2.0,10.0,,,,,,,,0.2,4,COMPLETE
22,22,-7.724166513727551,2025-06-21 01:49:47.001381,2025-06-21 01:49:47.885827,0 days 00:00:00.884446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.05,3m,0.8,0.8,3.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0225,1m,0.9,0.8,1.5,50.0,,,,,,,,24.0,0.0375,4m,0.8,0.7,1.5,22.0,10.0,0.02,2m,0.6,0.7,3.0,50.0,0.3,4,COMPLETE
23,23,-21.54679838341584,2025-06-21 01:49:47.906370,2025-06-21 01:49:48.989568,0 days 00:00:01.083198,,,,,,,,46.0,0.0375,4m,1.0,1.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,26.0,0.0225,5m,0.7,0.7,2.5,10.0,52.0,0.04,1m,0.9,0.7,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,62.0,0.05,1m,1.0,0.7,2.0,12.0,20.0,0.05,5m,0.6,0.9,2.0,24.0,,,,,,,,0.2,5,COMPLETE
24,24,-4.921437510637133,2025-06-21 01:49:49.015331,2025-06-21 01:49:50.573875,0 days 00:00:01.558544,48.0,0.05,3m,0.7,0.5,2.0,42.0,,,,,,,,38.0,0.0225,1m,0.6,0.9,2.5,42.0,26.0,0.0325,5m,0.9,0.9,2.5,12.0,,,,,,,,40.0,0.035,5m,0.5,0.7,2.0,26.0,,,,,,,,,,,,,,,26.0,0.0225,5m,0.8,0.8,2.0,28.0,18.0,0.0425,5m,0.7,0.9,2.0,26.0,,,,,,,,18.0,0.0225,3m,0.7,0.5,1.5,60.0,,,,,,,,0.1,7,COMPLETE
25,25,-8.137711430919445,2025-06-21 01:49:50.598274,2025-06-21 01:49:51.883985,0 days 00:00:01.285711,26.0,0.01,4m,1.0,0.9,2.5,26.0,,,,,,,,,,,,,,,10.0,0.025,1m,0.5,0.6,2.0,52.0,,,,,,,,24.0,0.01,5m,0.7,0.5,2.5,44.0,,,,,,,,,,,,,,,50.0,0.02,5m,0.8,0.9,2.5,30.0,,,,,,,,64.0,0.05,2m,0.8,0.5,2.0,12.0,,,,,,,,38.0,0.01,4m,0.6,0.6,2.5,54.0,0.25,6,COMPLETE
26,26,-2.4002890172962394,2025-06-21 01:49:51.915031,2025-06-21 01:49:52.396845,0 days 00:00:00.481814,,,,,,,,,,,,,,,,,,,,,,22.0,0.045000000000000005,4m,1.0,0.5,2.5,36.0,,,,,,,,46.0,0.025,4m,0.7,0.9,1.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
27,27,-31.569237318874467,2025-06-21 01:49:52.417628,2025-06-21 01:49:52.682619,0 days 00:00:00.264991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.035,1m,0.7,0.8,3.0,30.0,,,,,,,,,,,,,,,0.45,1,COMPLETE
28,28,-4.64698496093202,2025-06-21 01:49:52.700815,2025-06-21 01:49:53.154487,0 days 00:00:00.453672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.027500000000000004,4m,0.7,0.9,1.5,26.0,24.0,0.027500000000000004,5m,0.7,0.8,2.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
29,29,-4.147902004160018,2025-06-21 01:49:53.173934,2025-06-21 01:49:53.630112,0 days 00:00:00.456178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.01,4m,0.6,0.5,1.5,56.0,,,,,,,,,,,,,,,,,,,,,,20.0,0.04,3m,0.7,0.6,2.0,30.0,0.45,2,COMPLETE
30,30,-5.668300346539524,2025-06-21 01:49:53.648419,2025-06-21 01:49:54.101876,0 days 00:00:00.453457,,,,,,,,,,,,,,,64.0,0.0225,5m,0.8,0.8,3.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.025,5m,0.5,0.5,3.0,42.0,0.3,2,COMPLETE
31,31,-3.648918523127381,2025-06-21 01:49:54.120802,2025-06-21 01:49:54.586120,0 days 00:00:00.465318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0425,5m,0.9,0.6,2.0,46.0,,,,,,,,56.0,0.0125,4m,0.6,0.5,1.5,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
32,32,-8.425689663269743,2025-06-21 01:49:54.606233,2025-06-21 01:49:54.882598,0 days 00:00:00.276365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.0325,2m,0.6,0.6,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
33,33,0.2822541848363246,2025-06-21 01:49:54.901746,2025-06-21 01:49:55.165347,0 days 00:00:00.263601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.05,4m,0.9,0.9,1.5,50.0,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
34,34,-1.6133505739849112,2025-06-21 01:49:55.184832,2025-06-21 01:49:55.439974,0 days 00:00:00.255142,,,,,,,,,,,,,,,,,,,,,,24.0,0.045000000000000005,4m,1.0,0.5,2.5,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
35,35,-2.5897063265046576,2025-06-21 01:49:55.456130,2025-06-21 01:49:55.704987,0 days 00:00:00.248857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.045000000000000005,5m,1.0,1.0,2.0,18.0,0.45,1,COMPLETE
36,36,-0.9142093875632119,2025-06-21 01:49:55.723711,2025-06-21 01:49:55.982856,0 days 00:00:00.259145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.01,4m,0.9,0.6,2.5,56.0,,,,,,,,0.5,1,COMPLETE
37,37,-1.9045493904618498,2025-06-21 01:49:55.998109,2025-06-21 01:49:56.266383,0 days 00:00:00.268274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.015,1m,1.0,0.9,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
38,38,-5.209995351723587,2025-06-21 01:49:56.285951,2025-06-21 01:49:56.550670,0 days 00:00:00.264719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.025,3m,0.9,0.5,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
39,39,-13.050724369163545,2025-06-21 01:49:56.567924,2025-06-21 01:49:57.211767,0 days 00:00:00.643843,52.0,0.04,5m,0.6,0.7,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.03,4m,0.6,0.9,3.0,18.0,46.0,0.0125,5m,0.8,0.9,2.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,3,COMPLETE
40,40,-10.95606374124471,2025-06-21 01:49:57.230810,2025-06-21 01:49:57.891778,0 days 00:00:00.660968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.01,1m,1.0,1.0,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,38.0,0.03,5m,0.5,0.6,2.5,40.0,40.0,0.02,4m,0.9,0.9,2.5,48.0,,,,,,,,,,,,,,,,,,,,,,0.5,3,COMPLETE
41,41,-7.891750008519869,2025-06-21 01:49:57.922751,2025-06-21 01:49:58.183481,0 days 00:00:00.260730,,,,,,,,22.0,0.02,5m,0.6,0.5,2.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
