,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
12,12,-0.6623892587539619,2025-06-21 01:16:09.929191,2025-06-21 01:16:10.173607,0 days 00:00:00.244416,,,,,,,,,,,,,,,,,,,,,,62.0,0.01,1m,1.0,0.5,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
13,13,-1.7742725626063203,2025-06-21 01:16:10.191777,2025-06-21 01:16:10.441981,0 days 00:00:00.250204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.01,5m,1.0,0.5,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
14,14,-70.48584862069042,2025-06-21 01:16:10.469745,2025-06-21 01:16:11.508487,0 days 00:00:01.038742,,,,,,,,64.0,0.05,1m,0.5,0.5,1.5,10.0,,,,,,,,,,,,,,,,,,,,,,14.0,0.01,3m,0.5,0.5,1.5,10.0,38.0,0.0125,5m,0.8,0.8,2.0,16.0,,,,,,,,64.0,0.045000000000000005,5m,1.0,0.5,1.5,10.0,,,,,,,,,,,,,,,,,,,,,,62.0,0.01,5m,0.9,0.7,1.5,64.0,0.35000000000000003,5,COMPLETE
15,15,-16.09176294912734,2025-06-21 01:16:11.532255,2025-06-21 01:16:12.605038,0 days 00:00:01.072783,38.0,0.05,5m,1.0,1.0,1.5,64.0,64.0,0.0425,4m,0.7,1.0,3.0,22.0,32.0,0.04,3m,0.5,1.0,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.03,1m,0.8,1.0,2.0,64.0,,,,,,,,64.0,0.01,5m,0.5,0.5,1.5,58.0,,,,,,,,,,,,,,,0.4,5,COMPLETE
16,16,-11.755900111171234,2025-06-21 01:16:12.650134,2025-06-21 01:16:12.920084,0 days 00:00:00.269950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.05,4m,0.5,0.5,3.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
17,17,-7.63812435771407,2025-06-21 01:16:12.935906,2025-06-21 01:16:14.584121,0 days 00:00:01.648215,52.0,0.0225,4m,0.5,0.5,2.0,26.0,,,,,,,,,,,,,,,64.0,0.01,1m,1.0,0.5,1.5,64.0,36.0,0.0125,3m,1.0,0.5,3.0,34.0,,,,,,,,26.0,0.04,5m,0.7,0.9,2.0,48.0,,,,,,,,42.0,0.03,4m,0.7,0.8,2.0,28.0,62.0,0.01,3m,0.5,0.9,3.0,62.0,32.0,0.01,2m,1.0,1.0,2.0,36.0,,,,,,,,22.0,0.05,4m,0.5,1.0,3.0,10.0,0.3,8,COMPLETE
18,18,-28.793279544304013,2025-06-21 01:16:14.603972,2025-06-21 01:16:15.462082,0 days 00:00:00.858110,,,,,,,,46.0,0.035,1m,0.8,0.8,2.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0475,4m,0.5,0.8,2.5,16.0,26.0,0.01,1m,0.8,0.5,2.5,26.0,,,,,,,,14.0,0.0225,4m,0.5,0.8,2.0,64.0,,,,,,,,,,,,,,,0.4,4,COMPLETE
19,19,-28.26564888591581,2025-06-21 01:16:15.480289,2025-06-21 01:16:15.928907,0 days 00:00:00.448618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.05,5m,0.7,1.0,3.0,28.0,,,,,,,,,,,,,,,36.0,0.03,1m,0.7,0.5,2.0,32.0,0.45,2,COMPLETE
20,20,-36.12742683958872,2025-06-21 01:16:15.945935,2025-06-21 01:16:17.434618,0 days 00:00:01.488683,28.0,0.05,1m,1.0,0.8,2.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.02,1m,1.0,0.7,1.5,64.0,40.0,0.0325,1m,0.7,0.8,2.0,60.0,,,,,,,,56.0,0.0375,3m,0.8,0.5,1.5,62.0,42.0,0.05,1m,1.0,0.5,2.5,40.0,34.0,0.0125,5m,0.5,1.0,1.5,64.0,40.0,0.01,1m,0.8,0.8,2.5,34.0,0.3,7,COMPLETE
21,21,-7.792265539013841,2025-06-21 01:16:17.454270,2025-06-21 01:16:17.717454,0 days 00:00:00.263184,10.0,0.01,2m,0.6,0.9,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
22,22,-9.150397515690194,2025-06-21 01:16:17.735969,2025-06-21 01:16:18.178835,0 days 00:00:00.442866,,,,,,,,42.0,0.01,5m,0.7,0.7,2.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,0.04,4m,1.0,0.7,2.5,64.0,0.2,2,COMPLETE
23,23,-1.3208149446381534,2025-06-21 01:16:18.198132,2025-06-21 01:16:18.447619,0 days 00:00:00.249487,,,,,,,,,,,,,,,64.0,0.035,5m,1.0,1.0,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
24,24,-3.399499844803524,2025-06-21 01:16:18.464917,2025-06-21 01:16:18.910819,0 days 00:00:00.445902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.02,4m,0.6,1.0,2.5,24.0,,,,,,,,32.0,0.01,2m,1.0,1.0,2.5,30.0,,,,,,,,,,,,,,,,,,,,,,0.3,2,COMPLETE
25,25,-4.5127865808883705,2025-06-21 01:16:18.928984,2025-06-21 01:16:19.784864,0 days 00:00:00.855880,,,,,,,,,,,,,,,,,,,,,,64.0,0.01,2m,1.0,0.5,1.5,64.0,34.0,0.05,4m,0.9,0.6,2.5,64.0,36.0,0.05,2m,0.7,0.7,3.0,64.0,,,,,,,,64.0,0.04,4m,0.8,0.6,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,4,COMPLETE
26,26,-0.9039438790637521,2025-06-21 01:16:19.804520,2025-06-21 01:16:20.066676,0 days 00:00:00.262156,,,,,,,,,,,,,,,,,,,,,,44.0,0.025,1m,0.8,0.7,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
27,27,-17.26494022448108,2025-06-21 01:16:20.086187,2025-06-21 01:16:20.929086,0 days 00:00:00.842899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0225,3m,0.6,0.7,1.5,28.0,,,,,,,,,,,,,,,38.0,0.027500000000000004,1m,0.6,0.9,3.0,10.0,52.0,0.04,5m,0.6,0.9,1.5,48.0,,,,,,,,24.0,0.02,3m,0.6,0.9,3.0,30.0,,,,,,,,,,,,,,,0.45,4,COMPLETE
28,28,-16.298916638193592,2025-06-21 01:16:20.949107,2025-06-21 01:16:21.400858,0 days 00:00:00.451751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.05,4m,0.7,1.0,2.0,10.0,,,,,,,,48.0,0.03,4m,0.6,0.5,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
29,29,-2.510401847886703,2025-06-21 01:16:21.419460,2025-06-21 01:16:21.861225,0 days 00:00:00.441765,,,,,,,,,,,,,,,62.0,0.0325,5m,1.0,1.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.02,2m,0.5,0.8,2.0,24.0,0.4,2,COMPLETE
30,30,-6.547862968256639,2025-06-21 01:16:21.879243,2025-06-21 01:16:22.146871,0 days 00:00:00.267628,50.0,0.027500000000000004,5m,0.9,0.5,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
31,31,-3.9574215353164846,2025-06-21 01:16:22.165075,2025-06-21 01:16:22.416905,0 days 00:00:00.251830,,,,,,,,28.0,0.0325,4m,0.8,0.5,2.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
32,32,-13.031817491594538,2025-06-21 01:16:22.432334,2025-06-21 01:16:22.684357,0 days 00:00:00.252023,26.0,0.0175,5m,0.6,0.9,2.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
33,33,-4.77863654642036,2025-06-21 01:16:22.702594,2025-06-21 01:16:23.349549,0 days 00:00:00.646955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.02,5m,0.9,0.6,3.0,50.0,64.0,0.0375,2m,0.8,0.8,2.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.05,4m,0.8,0.7,2.0,10.0,,,,,,,,0.45,3,COMPLETE
34,34,-8.417497662761964,2025-06-21 01:16:23.368868,2025-06-21 01:16:23.816194,0 days 00:00:00.447326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0425,4m,0.8,0.9,3.0,10.0,,,,,,,,,,,,,,,10.0,0.0425,5m,0.6,0.5,1.5,52.0,,,,,,,,,,,,,,,,,,,,,,0.5,2,COMPLETE
35,35,-8.761747228923959,2025-06-21 01:16:23.833710,2025-06-21 01:16:24.091193,0 days 00:00:00.257483,,,,,,,,52.0,0.0475,3m,0.6,0.9,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
36,36,-10.40910091580705,2025-06-21 01:16:24.111210,2025-06-21 01:16:24.753790,0 days 00:00:00.642580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0125,5m,1.0,0.7,3.0,10.0,,,,,,,,18.0,0.05,2m,0.9,0.6,2.5,50.0,,,,,,,,,,,,,,,48.0,0.0425,5m,0.8,0.7,2.0,10.0,,,,,,,,,,,,,,,0.35000000000000003,3,COMPLETE
37,37,-1.3643746261909386,2025-06-21 01:16:24.773186,2025-06-21 01:16:25.031799,0 days 00:00:00.258613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.0175,3m,0.7,0.7,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
38,38,-5.160697464582241,2025-06-21 01:16:25.050239,2025-06-21 01:16:25.502707,0 days 00:00:00.452468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.035,4m,0.5,0.8,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.0175,5m,0.6,0.6,2.5,52.0,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
39,39,-9.013275306388964,2025-06-21 01:16:25.521381,2025-06-21 01:16:26.146336,0 days 00:00:00.624955,,,,,,,,,,,,,,,64.0,0.035,5m,0.9,0.9,2.5,18.0,,,,,,,,50.0,0.0425,4m,0.5,1.0,2.5,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0375,5m,0.7,0.9,1.5,50.0,0.25,3,COMPLETE
40,40,-13.464851942991581,2025-06-21 01:16:26.164368,2025-06-21 01:16:28.035910,0 days 00:00:01.871542,52.0,0.03,3m,0.9,0.7,1.5,36.0,10.0,0.01,2m,0.9,0.7,2.0,24.0,38.0,0.045000000000000005,5m,0.7,0.9,3.0,46.0,,,,,,,,,,,,,,,26.0,0.025,1m,0.7,0.6,1.5,48.0,50.0,0.0175,1m,0.6,0.7,2.5,48.0,58.0,0.0175,3m,0.7,0.7,2.0,64.0,14.0,0.0225,2m,0.9,0.7,2.5,22.0,46.0,0.0225,1m,0.8,0.8,2.5,24.0,,,,,,,,40.0,0.0225,5m,0.5,0.5,2.5,50.0,,,,,,,,0.15000000000000002,9,COMPLETE
41,41,-0.9123440461448039,2025-06-21 01:16:28.064948,2025-06-21 01:16:28.352782,0 days 00:00:00.287834,,,,,,,,,,,,,,,,,,,,,,44.0,0.025,1m,0.8,0.7,2.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
42,42,-36.2473312248448,2025-06-21 01:16:28.369813,2025-06-21 01:16:28.621636,0 days 00:00:00.251823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0375,1m,0.7,1.0,1.5,26.0,,,,,,,,0.25,1,COMPLETE
43,43,-43.380348951389934,2025-06-21 01:16:28.639055,2025-06-21 01:16:29.096553,0 days 00:00:00.457498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.02,1m,0.7,0.7,1.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.0375,3m,0.8,0.6,2.5,22.0,0.25,2,COMPLETE
44,44,-9.155120419274368,2025-06-21 01:16:29.117575,2025-06-21 01:16:29.372685,0 days 00:00:00.255110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.025,5m,1.0,0.9,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
