,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
10,10,-8.705091857261705,2025-06-21 01:17:22.710413,2025-06-21 01:17:23.961374,0 days 00:00:01.250961,,,,,,,,,,,,,,,10.0,0.0475,1m,1.0,0.5,1.5,64.0,64.0,0.05,1m,0.7,1.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.05,2m,1.0,1.0,3.0,56.0,,,,,,,,64.0,0.045000000000000005,5m,0.5,1.0,1.5,10.0,60.0,0.01,4m,1.0,0.5,1.5,10.0,10.0,0.0125,3m,0.5,1.0,3.0,56.0,0.4,6,COMPLETE
11,11,-4.697102236662602,2025-06-21 01:17:23.982399,2025-06-21 01:17:24.247441,0 days 00:00:00.265042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.05,1m,0.5,0.5,1.5,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
12,12,0.7075593440994005,2025-06-21 01:17:24.264469,2025-06-21 01:17:24.522109,0 days 00:00:00.257640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0425,2m,0.8,0.5,1.5,16.0,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
13,13,-5.833133713649601,2025-06-21 01:17:24.541616,2025-06-21 01:17:24.803715,0 days 00:00:00.262099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.05,2m,0.5,1.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
14,14,-84.10973354956495,2025-06-21 01:17:24.821741,2025-06-21 01:17:25.915329,0 days 00:00:01.093588,,,,,,,,,,,,,,,64.0,0.045000000000000005,5m,1.0,1.0,1.5,42.0,46.0,0.0125,5m,0.8,1.0,1.5,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0475,2m,0.8,0.5,1.5,16.0,52.0,0.01,1m,0.5,0.5,1.5,34.0,,,,,,,,20.0,0.01,1m,0.5,1.0,1.5,56.0,0.35000000000000003,5,COMPLETE
15,15,-17.195001528232158,2025-06-21 01:17:25.934141,2025-06-21 01:17:27.015542,0 days 00:00:01.081401,,,,,,,,,,,,,,,,,,,,,,46.0,0.045000000000000005,4m,1.0,0.8,3.0,12.0,,,,,,,,34.0,0.05,3m,1.0,0.8,3.0,64.0,,,,,,,,,,,,,,,42.0,0.01,4m,0.7,0.5,2.5,64.0,,,,,,,,36.0,0.0375,4m,0.7,1.0,2.0,64.0,,,,,,,,30.0,0.05,1m,1.0,0.5,2.5,40.0,0.45,5,COMPLETE
16,16,-13.692185612489924,2025-06-21 01:17:27.037218,2025-06-21 01:17:27.296088,0 days 00:00:00.258870,,,,,,,,,,,,,,,,,,,,,,10.0,0.01,1m,0.5,0.8,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
17,17,-15.006009831035037,2025-06-21 01:17:27.313115,2025-06-21 01:17:28.931221,0 days 00:00:01.618106,62.0,0.0125,3m,0.5,0.5,3.0,64.0,,,,,,,,32.0,0.025,4m,0.8,0.5,2.0,60.0,44.0,0.04,4m,0.7,0.9,3.0,24.0,10.0,0.0475,4m,0.5,0.5,1.5,64.0,32.0,0.0375,5m,0.8,0.8,2.0,10.0,,,,,,,,64.0,0.05,5m,0.5,0.5,2.0,64.0,40.0,0.025,5m,1.0,0.5,1.5,38.0,,,,,,,,36.0,0.0325,5m,0.7,0.7,2.0,42.0,,,,,,,,,,,,,,,0.45,8,COMPLETE
18,18,-8.822410516768365,2025-06-21 01:17:28.951619,2025-06-21 01:17:29.796487,0 days 00:00:00.844868,,,,,,,,,,,,,,,12.0,0.0325,3m,0.7,0.7,3.0,26.0,,,,,,,,42.0,0.0375,5m,0.5,0.8,3.0,10.0,,,,,,,,40.0,0.0175,5m,0.5,1.0,2.5,14.0,,,,,,,,10.0,0.035,4m,0.5,1.0,2.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,4,COMPLETE
19,19,-47.89466649017542,2025-06-21 01:17:29.816560,2025-06-21 01:17:30.292948,0 days 00:00:00.476388,,,,,,,,,,,,,,,42.0,0.0225,1m,0.5,1.0,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,10.0,0.025,4m,1.0,0.8,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
20,20,-64.76821107229455,2025-06-21 01:17:30.312980,2025-06-21 01:17:31.811188,0 days 00:00:01.498208,30.0,0.03,1m,0.5,1.0,2.0,10.0,10.0,0.01,5m,0.5,0.5,1.5,64.0,,,,,,,,,,,,,,,24.0,0.0325,3m,0.8,0.5,2.0,62.0,10.0,0.01,3m,0.8,0.7,2.5,48.0,,,,,,,,32.0,0.0375,4m,1.0,0.7,3.0,52.0,64.0,0.05,2m,0.7,0.9,1.5,48.0,,,,,,,,,,,,,,,64.0,0.05,1m,1.0,0.7,2.0,60.0,,,,,,,,0.3,7,COMPLETE
21,21,0.0777153757883763,2025-06-21 01:17:31.829908,2025-06-21 01:17:32.087947,0 days 00:00:00.258039,,,,,,,,,,,,,,,24.0,0.04,3m,0.9,0.6,3.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
22,22,-5.3167148910091555,2025-06-21 01:17:32.109541,2025-06-21 01:17:32.553957,0 days 00:00:00.444416,,,,,,,,,,,,,,,,,,,,,,28.0,0.02,5m,0.8,0.7,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0225,5m,0.8,0.8,2.0,14.0,,,,,,,,0.2,2,COMPLETE
23,23,-8.57795847233364,2025-06-21 01:17:32.572423,2025-06-21 01:17:32.831663,0 days 00:00:00.259240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.027500000000000004,4m,1.0,0.8,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
24,24,-11.357720498040393,2025-06-21 01:17:32.850325,2025-06-21 01:17:33.302414,0 days 00:00:00.452089,26.0,0.03,4m,0.7,0.7,2.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0475,3m,0.5,0.9,2.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
25,25,-20.025084741761926,2025-06-21 01:17:33.322446,2025-06-21 01:17:34.171550,0 days 00:00:00.849104,,,,,,,,,,,,,,,28.0,0.0425,3m,0.9,0.6,3.0,52.0,20.0,0.0225,5m,0.6,0.5,2.5,48.0,50.0,0.01,4m,0.8,0.7,1.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.01,1m,1.0,0.5,2.5,28.0,,,,,,,,,,,,,,,0.3,4,COMPLETE
26,26,-5.294235644738135,2025-06-21 01:17:34.191429,2025-06-21 01:17:34.449699,0 days 00:00:00.258270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.01,5m,0.7,0.7,1.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
27,27,-48.875755366056964,2025-06-21 01:17:34.469321,2025-06-21 01:17:35.317448,0 days 00:00:00.848127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.05,5m,0.6,0.8,2.5,28.0,,,,,,,,28.0,0.0325,1m,0.8,0.5,2.5,10.0,10.0,0.01,5m,0.7,1.0,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,48.0,0.05,1m,0.8,0.5,2.5,48.0,,,,,,,,0.25,4,COMPLETE
28,28,-12.63714357001537,2025-06-21 01:17:35.341001,2025-06-21 01:17:35.822841,0 days 00:00:00.481840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.02,5m,0.6,0.9,2.0,52.0,36.0,0.02,3m,0.9,0.8,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2,COMPLETE
29,29,-3.699785005435783,2025-06-21 01:17:35.840519,2025-06-21 01:17:36.288310,0 days 00:00:00.447791,,,,,,,,12.0,0.0125,4m,1.0,0.8,3.0,14.0,22.0,0.0375,3m,0.9,0.6,2.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2,COMPLETE
30,30,-3.3796446353112226,2025-06-21 01:17:36.306778,2025-06-21 01:17:36.598064,0 days 00:00:00.291286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.025,4m,0.7,0.7,2.5,40.0,0.2,1,COMPLETE
31,31,-10.57429866263454,2025-06-21 01:17:36.621800,2025-06-21 01:17:36.929456,0 days 00:00:00.307656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.02,1m,0.8,0.6,2.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
32,32,-6.306948881640805,2025-06-21 01:17:36.949386,2025-06-21 01:17:37.222056,0 days 00:00:00.272670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.04,2m,0.6,0.5,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
33,33,-8.230848857032226,2025-06-21 01:17:37.240605,2025-06-21 01:17:37.948489,0 days 00:00:00.707884,,,,,,,,26.0,0.05,3m,0.5,0.8,2.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.0225,2m,0.6,0.9,3.0,10.0,,,,,,,,34.0,0.025,4m,0.7,0.7,2.5,40.0,0.15000000000000002,3,COMPLETE
34,34,-10.851134152705162,2025-06-21 01:17:37.968015,2025-06-21 01:17:38.458967,0 days 00:00:00.490952,,,,,,,,,,,,,,,42.0,0.05,5m,0.7,0.8,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.0375,4m,0.8,0.7,2.0,42.0,,,,,,,,,,,,,,,0.1,2,COMPLETE
35,35,-5.521120125419932,2025-06-21 01:17:38.478183,2025-06-21 01:17:39.155958,0 days 00:00:00.677775,,,,,,,,62.0,0.0225,5m,0.7,0.7,2.5,64.0,,,,,,,,56.0,0.0375,4m,0.9,0.9,1.5,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.025,4m,0.9,0.7,1.5,24.0,,,,,,,,0.2,3,COMPLETE
36,36,0.617708488528879,2025-06-21 01:17:39.175495,2025-06-21 01:17:39.459755,0 days 00:00:00.284260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.045000000000000005,2m,0.7,0.5,1.5,20.0,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
37,37,-13.447894459253222,2025-06-21 01:17:39.480888,2025-06-21 01:17:39.922841,0 days 00:00:00.441953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.0325,5m,0.9,0.9,2.0,24.0,,,,,,,,60.0,0.0175,5m,0.6,0.6,2.5,24.0,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
38,38,-1.392876930625666,2025-06-21 01:17:39.941051,2025-06-21 01:17:40.597612,0 days 00:00:00.656561,,,,,,,,28.0,0.05,3m,1.0,0.5,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,44.0,0.0125,1m,0.9,0.9,2.0,40.0,,,,,,,,,,,,,,,,,,,,,,10.0,0.0475,2m,0.7,0.5,1.5,20.0,,,,,,,,,,,,,,,,,,,,,,0.3,3,COMPLETE
39,39,-12.635452906613565,2025-06-21 01:17:40.615943,2025-06-21 01:17:42.282670,0 days 00:00:01.666727,50.0,0.0225,3m,1.0,0.5,2.0,44.0,50.0,0.0225,4m,0.6,0.9,3.0,48.0,18.0,0.04,4m,0.9,0.6,2.0,52.0,38.0,0.015,2m,0.6,0.7,2.5,32.0,64.0,0.027500000000000004,5m,0.9,0.6,2.0,56.0,,,,,,,,20.0,0.05,2m,0.9,0.7,3.0,26.0,64.0,0.0425,4m,0.6,0.9,2.5,48.0,52.0,0.0425,4m,0.6,0.6,3.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,8,COMPLETE
40,40,-45.656859508473524,2025-06-21 01:17:42.315219,2025-06-21 01:17:43.202681,0 days 00:00:00.887462,64.0,0.0375,1m,0.6,0.7,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.02,4m,0.9,0.7,1.5,30.0,10.0,0.027500000000000004,1m,0.6,0.8,2.5,44.0,,,,,,,,,,,,,,,10.0,0.015,2m,0.7,1.0,2.5,64.0,,,,,,,,0.25,4,COMPLETE
41,41,-6.022030750849251,2025-06-21 01:17:43.222264,2025-06-21 01:17:43.486372,0 days 00:00:00.264108,,,,,,,,28.0,0.05,3m,1.0,0.5,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
42,42,-3.7267592208454485,2025-06-21 01:17:43.506070,2025-06-21 01:17:44.161806,0 days 00:00:00.655736,20.0,0.0225,2m,0.8,1.0,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.015,2m,0.9,0.9,2.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.035,2m,0.6,0.9,2.0,62.0,0.3,3,COMPLETE
43,43,-7.870474175002393,2025-06-21 01:17:44.178768,2025-06-21 01:17:44.846097,0 days 00:00:00.667329,,,,,,,,,,,,,,,34.0,0.02,3m,1.0,0.5,2.5,40.0,,,,,,,,,,,,,,,,,,,,,,38.0,0.035,1m,0.9,0.9,2.5,34.0,,,,,,,,,,,,,,,10.0,0.0475,2m,0.7,0.5,1.5,18.0,,,,,,,,,,,,,,,,,,,,,,0.4,3,COMPLETE
